subscription_id,user_id,plan_type,monthly_revenue,subscription_start,is_churned
1898,1898,Professional,2999,2026-06-13,0
1899,1899,Professional,2999,2024-07-19,0
1900,1900,Starter,999,2026-01-01,0
1901,1901,Starter,999,2025-07-16,0
1902,1902,Professional,2999,2025-05-05,0
1903,1903,Starter,999,2025-11-22,1
1904,1904,Starter,999,2024-11-13,0
1905,1905,Enterprise,9999,2024-10-25,0
1906,1906,Starter,999,2025-08-26,0
1907,1907,Professional,2999,2025-11-10,0
1908,1908,Professional,2999,2024-06-28,0
1909,1909,Starter,999,2024-07-17,1
1910,1910,Starter,999,2025-04-23,0
1911,1911,Starter,999,2025-06-18,0
1912,1912,Starter,999,2024-08-18,0
1913,1913,Professional,2999,2025-07-01,1
1914,1914,Professional,2999,2024-08-21,0
1915,1915,Professional,2999,2026-02-18,0
1916,1916,Starter,999,2025-09-08,0
1917,1917,Starter,999,2025-01-17,0
1918,1918,Starter,999,2024-11-24,0
1919,1919,Starter,999,2025-10-06,0
1920,1920,Starter,999,2025-01-13,0
1921,1921,Starter,999,2026-03-27,0
1922,1922,Starter,999,2024-12-05,0
1923,1923,Professional,2999,2026-01-26,0
1924,1924,Starter,999,2025-10-20,0
1925,1925,Professional,2999,2025-07-21,0
1926,1926,Starter,999,2026-05-30,0
1927,1927,Professional,2999,2025-09-17,1
1928,1928,Starter,999,2025-04-27,1
1929,1929,Starter,999,2025-06-01,0
1930,1930,Enterprise,9999,2025-05-16,0
1931,1931,Starter,999,2026-02-25,1
1932,1932,Starter,999,2025-03-14,0
1933,1933,Starter,999,2026-04-09,0
1934,1934,Starter,999,2024-06-28,0
1935,1935,Starter,999,2024-10-20,0
1936,1936,Starter,999,2024-10-23,1
1937,1937,Starter,999,2025-12-12,0
1938,1938,Starter,999,2025-04-20,0
1939,1939,Professional,2999,2025-08-18,0
1940,1940,Professional,2999,2025-03-15,0
1941,1941,Professional,2999,2025-07-01,0
1942,1942,Starter,999,2026-04-04,0
1943,1943,Professional,2999,2025-04-18,0
1944,1944,Starter,999,2025-09-05,0
1945,1945,Professional,2999,2025-09-06,0
1946,1946,Enterprise,9999,2025-10-08,0
1947,1947,Starter,999,2024-09-01,1
1948,1948,Enterprise,9999,2025-12-20,0
1949,1949,Starter,999,2025-06-27,0
1950,1950,Professional,2999,2025-03-05,0
1951,1951,Professional,2999,2026-02-16,0
1952,1952,Starter,999,2024-08-04,1
1953,1953,Starter,999,2025-01-29,0
1954,1954,Starter,999,2026-03-23,0
1955,1955,Professional,2999,2025-02-24,0
1956,1956,Starter,999,2025-11-20,0
1957,1957,Starter,999,2024-10-02,1
1958,1958,Starter,999,2025-03-05,0
1959,1959,Starter,999,2026-05-30,1
1960,1960,Professional,2999,2026-01-15,0
1961,1961,Professional,2999,2024-08-12,0
1962,1962,Starter,999,2025-12-18,0
1963,1963,Professional,2999,2025-02-11,0
1964,1964,Starter,999,2026-03-18,1
1965,1965,Enterprise,9999,2026-04-13,0
1966,1966,Starter,999,2025-05-01,0
1967,1967,Starter,999,2025-03-31,0
1968,1968,Starter,999,2025-03-22,0
1969,1969,Starter,999,2025-08-06,0
1970,1970,Professional,2999,2025-11-04,0
1971,1971,Professional,2999,2025-11-24,0
1972,1972,Enterprise,9999,2025-06-11,0
1973,1973,Starter,999,2026-03-26,1
1974,1974,Starter,999,2024-11-10,0
1975,1975,Starter,999,2026-06-10,1
1976,1976,Starter,999,2026-01-27,0
1977,1977,Starter,999,2025-02-19,0
1978,1978,Starter,999,2025-11-26,1
1979,1979,Starter,999,2026-05-20,0
1980,1980,Starter,999,2026-06-21,1
1981,1981,Starter,999,2026-06-09,0
1982,1982,Starter,999,2025-09-16,0
1983,1983,Starter,999,2025-08-25,1
1984,1984,Starter,999,2026-01-28,0
1985,1985,Starter,999,2024-10-10,0
1986,1986,Enterprise,9999,2024-12-05,0
1987,1987,Starter,999,2025-10-08,0
1988,1988,Professional,2999,2025-02-09,0
1989,1989,Starter,999,2025-02-19,1
1990,1990,Professional,2999,2025-04-04,0
1991,1991,Starter,999,2024-08-20,0
1992,1992,Starter,999,2025-03-05,1
1993,1993,Enterprise,9999,2024-12-01,0
1994,1994,Starter,999,2024-07-30,0
1995,1995,Starter,999,2024-07-15,1
1996,1996,Starter,999,2024-12-28,0
1997,1997,Starter,999,2025-07-10,1
1998,1998,Professional,2999,2025-11-02,0
1999,1999,Starter,999,2024-08-03,0
2000,2000,Starter,999,2025-03-11,0
2001,2001,Starter,999,2025-01-25,0
2002,2002,Starter,999,2026-06-13,1
2003,2003,Professional,2999,2025-01-18,0
2004,2004,Starter,999,2024-08-16,0
2005,2005,Starter,999,2025-10-09,0
2006,2006,Starter,999,2026-05-23,0
2007,2007,Starter,999,2025-03-04,0
2008,2008,Starter,999,2025-05-07,1
2009,2009,Starter,999,2025-08-03,0
2010,2010,Starter,999,2024-09-06,1
2011,2011,Starter,999,2026-03-03,0
2012,2012,Starter,999,2025-03-16,0
2013,2013,Professional,2999,2026-06-07,0
2014,2014,Starter,999,2025-11-11,0
2015,2015,Enterprise,9999,2025-06-20,0
2016,2016,Starter,999,2026-03-06,0
2017,2017,Enterprise,9999,2025-07-14,0
2018,2018,Professional,2999,2026-04-08,1
2019,2019,Professional,2999,2024-10-16,0
2020,2020,Starter,999,2024-11-02,0
2021,2021,Starter,999,2025-04-17,0
2022,2022,Professional,2999,2024-06-30,0
2023,2023,Starter,999,2024-06-30,1
2024,2024,Starter,999,2025-12-12,1
2025,2025,Starter,999,2024-10-27,0
2026,2026,Starter,999,2025-11-24,0
2027,2027,Starter,999,2026-01-03,1
2028,2028,Starter,999,2025-01-27,0
2029,2029,Starter,999,2026-01-06,0
2030,2030,Professional,2999,2025-04-03,0
2031,2031,Professional,2999,2025-02-12,0
2032,2032,Starter,999,2025-05-18,0
2033,2033,Enterprise,9999,2025-12-23,0
2034,2034,Starter,999,2024-08-11,1
2035,2035,Starter,999,2025-12-04,1
2036,2036,Starter,999,2025-07-16,0
2037,2037,Professional,2999,2026-02-23,0
2038,2038,Professional,2999,2026-04-06,0
2039,2039,Starter,999,2025-11-22,1
2040,2040,Professional,2999,2026-02-01,1
2041,2041,Professional,2999,2026-05-25,0
2042,2042,Starter,999,2026-02-05,0
2043,2043,Starter,999,2025-04-24,1
2044,2044,Starter,999,2026-01-26,1
2045,2045,Starter,999,2026-06-08,0
2046,2046,Starter,999,2026-04-04,1
2047,2047,Enterprise,9999,2025-01-25,0
2048,2048,Starter,999,2024-07-23,0
2049,2049,Professional,2999,2026-05-30,0
2050,2050,Starter,999,2025-09-30,1
2051,2051,Starter,999,2026-05-11,0
2052,2052,Starter,999,2025-12-06,0
2053,2053,Starter,999,2026-04-14,0
2054,2054,Starter,999,2026-04-19,0
2055,2055,Enterprise,9999,2025-06-10,0
2056,2056,Professional,2999,2024-08-29,0
2057,2057,Starter,999,2025-10-11,0
2058,2058,Professional,2999,2026-05-22,0
2059,2059,Starter,999,2025-09-11,1
2060,2060,Starter,999,2024-08-27,1
2061,2061,Starter,999,2026-03-30,0
2062,2062,Starter,999,2026-02-06,0
2063,2063,Starter,999,2025-08-02,1
2064,2064,Starter,999,2026-01-29,0
2065,2065,Starter,999,2026-01-18,0
2066,2066,Professional,2999,2025-04-01,0
2067,2067,Enterprise,9999,2024-08-02,0
2068,2068,Enterprise,9999,2025-07-25,0
2069,2069,Starter,999,2026-05-27,1
2070,2070,Enterprise,9999,2025-04-02,0
2071,2071,Professional,2999,2025-02-04,0
2072,2072,Starter,999,2026-04-07,1
2073,2073,Professional,2999,2024-07-23,0
2074,2074,Starter,999,2026-04-30,0
2075,2075,Starter,999,2026-06-07,0
2076,2076,Starter,999,2025-07-24,0
2077,2077,Professional,2999,2026-02-05,0
2078,2078,Starter,999,2026-04-09,1
2079,2079,Professional,2999,2025-02-14,0
2080,2080,Professional,2999,2025-09-13,0
2081,2081,Starter,999,2026-02-26,0
2082,2082,Starter,999,2025-08-12,0
2083,2083,Starter,999,2025-08-27,1
2084,2084,Professional,2999,2025-12-15,0
2085,2085,Professional,2999,2024-12-12,0
2086,2086,Starter,999,2024-10-09,0
2087,2087,Professional,2999,2025-03-17,0
2088,2088,Professional,2999,2026-01-19,0
2089,2089,Professional,2999,2026-03-15,0
2090,2090,Starter,999,2024-11-08,0
2091,2091,Starter,999,2025-04-05,1
2092,2092,Starter,999,2025-07-23,0
2093,2093,Starter,999,2025-08-13,1
2094,2094,Starter,999,2025-07-30,1
2095,2095,Starter,999,2025-09-25,0
2096,2096,Professional,2999,2026-05-10,0
2097,2097,Starter,999,2024-09-30,1
2098,2098,Starter,999,2024-10-27,0
2099,2099,Starter,999,2024-10-02,1
2100,2100,Starter,999,2026-02-05,0
2101,2101,Professional,2999,2024-08-17,0
2102,2102,Starter,999,2026-03-03,0
2103,2103,Professional,2999,2025-06-29,1
2104,2104,Starter,999,2025-05-03,1
2105,2105,Starter,999,2025-09-22,1
2106,2106,Starter,999,2025-06-04,0
2107,2107,Starter,999,2026-02-09,0
2108,2108,Starter,999,2025-02-07,0
2109,2109,Professional,2999,2024-12-26,0
2110,2110,Professional,2999,2026-02-06,0
2111,2111,Starter,999,2024-10-13,0
2112,2112,Professional,2999,2024-08-13,0
2113,2113,Professional,2999,2025-06-13,0
2114,2114,Starter,999,2024-12-28,0
2115,2115,Starter,999,2025-02-20,1
2116,2116,Starter,999,2024-06-30,0
2117,2117,Professional,2999,2026-01-19,0
2118,2118,Professional,2999,2025-10-01,0
2119,2119,Professional,2999,2025-09-09,0
2120,2120,Starter,999,2026-03-06,0
2121,2121,Professional,2999,2026-02-02,1
2122,2122,Starter,999,2026-01-13,1
2123,2123,Professional,2999,2024-08-11,0
2124,2124,Professional,2999,2024-12-14,0
2125,2125,Professional,2999,2024-11-02,0
2126,2126,Enterprise,9999,2026-01-12,0
2127,2127,Starter,999,2024-06-27,1
2128,2128,Starter,999,2025-12-02,0
2129,2129,Enterprise,9999,2025-02-22,0
2130,2130,Professional,2999,2026-05-22,0
2131,2131,Starter,999,2024-11-01,0
2132,2132,Professional,2999,2026-06-04,0
2133,2133,Enterprise,9999,2026-06-10,0
2134,2134,Starter,999,2026-06-11,0
2135,2135,Professional,2999,2026-04-30,0
2136,2136,Starter,999,2024-08-20,1
2137,2137,Starter,999,2024-07-11,0
2138,2138,Enterprise,9999,2025-12-22,1
2139,2139,Starter,999,2025-03-24,1
2140,2140,Starter,999,2025-02-24,0
2141,2141,Starter,999,2026-06-06,1
2142,2142,Starter,999,2026-01-28,0
2143,2143,Starter,999,2026-05-24,0
2144,2144,Starter,999,2026-01-18,0
2145,2145,Starter,999,2024-12-28,0
2146,2146,Starter,999,2025-09-04,0
2147,2147,Starter,999,2026-05-17,0
2148,2148,Starter,999,2025-11-08,0
2149,2149,Starter,999,2026-03-01,0
2150,2150,Starter,999,2026-02-01,0
2151,2151,Professional,2999,2024-11-12,0
2152,2152,Starter,999,2026-06-01,1
2153,2153,Starter,999,2026-05-15,0
2154,2154,Professional,2999,2026-03-22,1
2155,2155,Enterprise,9999,2025-09-13,0
2156,2156,Starter,999,2025-09-04,0
2157,2157,Starter,999,2025-09-16,0
2158,2158,Starter,999,2025-05-04,0
2159,2159,Starter,999,2026-02-01,1
2160,2160,Starter,999,2025-10-26,0
2161,2161,Professional,2999,2026-03-22,0
2162,2162,Starter,999,2025-06-02,0
2163,2163,Starter,999,2025-03-25,1
2164,2164,Starter,999,2026-03-04,1
2165,2165,Starter,999,2026-04-13,0
2166,2166,Starter,999,2025-09-09,0
2167,2167,Starter,999,2024-09-14,1
2168,2168,Starter,999,2025-04-17,0
2169,2169,Starter,999,2024-08-22,0
2170,2170,Professional,2999,2025-07-06,0
2171,2171,Professional,2999,2026-04-12,0
2172,2172,Professional,2999,2024-12-28,0
2173,2173,Starter,999,2025-06-19,1
2174,2174,Professional,2999,2025-08-24,0
2175,2175,Starter,999,2024-09-20,0
2176,2176,Starter,999,2024-12-26,0
2177,2177,Professional,2999,2026-06-20,0
2178,2178,Professional,2999,2026-05-17,0
2179,2179,Starter,999,2026-01-25,1
2180,2180,Starter,999,2025-05-22,0
2181,2181,Starter,999,2025-01-20,0
2182,2182,Enterprise,9999,2025-01-08,1
2183,2183,Enterprise,9999,2025-05-22,0
2184,2184,Starter,999,2024-10-14,0
2185,2185,Starter,999,2025-02-11,0
2186,2186,Starter,999,2024-09-02,0
2187,2187,Starter,999,2026-02-17,0
2188,2188,Enterprise,9999,2025-01-05,0
2189,2189,Professional,2999,2024-06-29,0
2190,2190,Professional,2999,2025-04-09,0
2191,2191,Starter,999,2025-10-20,0
2192,2192,Professional,2999,2026-03-15,1
2193,2193,Professional,2999,2024-10-29,0
2194,2194,Starter,999,2025-08-02,0
2195,2195,Starter,999,2024-07-24,1
2196,2196,Enterprise,9999,2025-10-08,0
2197,2197,Starter,999,2024-12-10,0
2198,2198,Starter,999,2026-02-20,1
2199,2199,Starter,999,2026-05-31,0
2200,2200,Starter,999,2024-10-08,0
2201,2201,Professional,2999,2026-03-11,1
2202,2202,Professional,2999,2026-03-26,0
2203,2203,Starter,999,2025-08-21,0
2204,2204,Starter,999,2026-05-15,1
2205,2205,Professional,2999,2024-07-13,0
2206,2206,Enterprise,9999,2025-02-12,0
2207,2207,Starter,999,2025-09-09,0
2208,2208,Enterprise,9999,2025-01-25,0
2209,2209,Starter,999,2026-04-06,0
2210,2210,Professional,2999,2025-03-19,0
2211,2211,Enterprise,9999,2025-10-24,0
2212,2212,Starter,999,2026-04-02,0
2213,2213,Professional,2999,2026-03-18,0
2214,2214,Professional,2999,2024-08-18,0
2215,2215,Starter,999,2025-07-02,0
2216,2216,Professional,2999,2024-08-11,0
2217,2217,Starter,999,2026-05-31,0
2218,2218,Starter,999,2026-04-16,0
2219,2219,Enterprise,9999,2026-02-08,0
2220,2220,Starter,999,2026-03-15,1
2221,2221,Professional,2999,2025-02-23,0
2222,2222,Professional,2999,2025-01-20,1
2223,2223,Professional,2999,2025-02-27,0
2224,2224,Starter,999,2025-11-24,1
2225,2225,Professional,2999,2025-08-24,0
2226,2226,Professional,2999,2025-02-07,0
2227,2227,Professional,2999,2025-09-13,0
2228,2228,Starter,999,2026-02-07,1
2229,2229,Starter,999,2025-09-25,0
2230,2230,Starter,999,2024-11-20,1
2231,2231,Starter,999,2026-05-20,1
2232,2232,Professional,2999,2025-03-06,0
2233,2233,Professional,2999,2026-05-23,0
2234,2234,Starter,999,2025-03-11,0
2235,2235,Professional,2999,2024-12-05,0
2236,2236,Professional,2999,2026-04-26,0
2237,2237,Starter,999,2025-09-21,0
2238,2238,Starter,999,2024-11-03,0
2239,2239,Professional,2999,2026-03-14,0
2240,2240,Professional,2999,2025-07-18,0
2241,2241,Professional,2999,2025-12-25,0
2242,2242,Enterprise,9999,2025-02-11,0
2243,2243,Starter,999,2026-02-11,0
2244,2244,Professional,2999,2025-05-25,0
2245,2245,Starter,999,2024-07-21,1
2246,2246,Starter,999,2026-03-03,0
2247,2247,Starter,999,2026-06-17,0
2248,2248,Starter,999,2026-02-19,0
2249,2249,Starter,999,2025-04-14,1
2250,2250,Professional,2999,2024-12-31,0
2251,2251,Starter,999,2024-09-13,0
2252,2252,Starter,999,2025-05-20,1
2253,2253,Starter,999,2025-08-29,0
2254,2254,Professional,2999,2024-07-24,0
2255,2255,Professional,2999,2025-02-08,0
2256,2256,Professional,2999,2026-05-06,0
2257,2257,Starter,999,2024-07-14,0
2258,2258,Starter,999,2025-09-17,0
2259,2259,Professional,2999,2025-03-02,0
2260,2260,Starter,999,2026-03-06,0
2261,2261,Starter,999,2024-10-06,1
2262,2262,Starter,999,2025-07-11,0
2263,2263,Professional,2999,2025-01-08,0
2264,2264,Starter,999,2024-11-12,0
2265,2265,Starter,999,2025-12-24,1
2266,2266,Starter,999,2025-04-08,0
2267,2267,Enterprise,9999,2024-07-21,0
2268,2268,Starter,999,2024-10-10,1
2269,2269,Starter,999,2025-05-07,1
2270,2270,Starter,999,2026-06-14,0
2271,2271,Professional,2999,2024-10-17,1
2272,2272,Starter,999,2026-04-08,0
2273,2273,Starter,999,2025-01-13,0
2274,2274,Starter,999,2026-03-30,1
2275,2275,Professional,2999,2025-05-17,0
2276,2276,Professional,2999,2026-03-12,0
2277,2277,Professional,2999,2025-02-03,0
2278,2278,Starter,999,2024-07-24,0
2279,2279,Starter,999,2025-05-02,0
2280,2280,Starter,999,2025-03-20,0
2281,2281,Professional,2999,2026-05-10,0
2282,2282,Starter,999,2024-07-23,0
2283,2283,Starter,999,2024-12-08,0
2284,2284,Starter,999,2026-01-11,0
2285,2285,Starter,999,2025-04-25,1
2286,2286,Professional,2999,2026-04-19,0
2287,2287,Starter,999,2024-07-24,1
2288,2288,Enterprise,9999,2026-05-08,0
2289,2289,Starter,999,2024-10-28,1
2290,2290,Starter,999,2026-06-16,0
2291,2291,Starter,999,2024-09-02,0
2292,2292,Starter,999,2024-09-23,0
2293,2293,Starter,999,2026-01-22,1
2294,2294,Starter,999,2024-09-11,1
2295,2295,Enterprise,9999,2025-09-25,1
2296,2296,Professional,2999,2024-09-21,0
2297,2297,Starter,999,2025-02-09,0
2298,2298,Starter,999,2024-10-21,0
2299,2299,Professional,2999,2024-12-30,0
2300,2300,Starter,999,2025-09-15,0
2301,2301,Starter,999,2025-05-29,1
2302,2302,Starter,999,2025-11-11,0
2303,2303,Starter,999,2025-08-14,0
2304,2304,Starter,999,2026-06-02,1
2305,2305,Professional,2999,2024-08-22,0
2306,2306,Starter,999,2024-11-01,1
2307,2307,Starter,999,2026-02-03,0
2308,2308,Professional,2999,2025-12-13,0
2309,2309,Starter,999,2025-07-21,0
2310,2310,Enterprise,9999,2025-05-06,0
2311,2311,Professional,2999,2025-08-25,0
2312,2312,Starter,999,2024-07-04,0
2313,2313,Starter,999,2026-03-19,1
2314,2314,Enterprise,9999,2025-04-09,0
2315,2315,Enterprise,9999,2025-09-17,0
2316,2316,Starter,999,2024-09-01,0
2317,2317,Starter,999,2025-10-24,0
2318,2318,Starter,999,2024-10-03,1
2319,2319,Starter,999,2024-12-25,0
2320,2320,Starter,999,2024-07-05,0
2321,2321,Starter,999,2024-09-24,1
2322,2322,Starter,999,2026-03-24,0
2323,2323,Professional,2999,2025-09-24,0
2324,2324,Professional,2999,2024-08-12,0
2325,2325,Enterprise,9999,2025-08-21,0
2326,2326,Starter,999,2026-02-12,0
2327,2327,Starter,999,2024-11-14,0
2328,2328,Starter,999,2025-06-09,1
2329,2329,Starter,999,2026-05-31,0
2330,2330,Starter,999,2024-07-06,0
2331,2331,Enterprise,9999,2024-11-08,0
2332,2332,Starter,999,2025-03-21,0
2333,2333,Starter,999,2026-04-03,1
2334,2334,Professional,2999,2024-11-15,0
2335,2335,Professional,2999,2025-07-05,0
2336,2336,Professional,2999,2024-07-26,1
2337,2337,Professional,2999,2024-12-15,0
2338,2338,Starter,999,2025-06-14,0
2339,2339,Starter,999,2025-03-04,1
2340,2340,Starter,999,2025-01-12,1
2341,2341,Professional,2999,2025-10-31,0
2342,2342,Professional,2999,2024-10-17,1
2343,2343,Professional,2999,2025-09-12,0
2344,2344,Starter,999,2025-11-20,1
2345,2345,Starter,999,2024-08-12,1
2346,2346,Starter,999,2025-01-07,1
2347,2347,Professional,2999,2025-04-28,0
2348,2348,Starter,999,2025-07-02,1
2349,2349,Enterprise,9999,2025-08-20,0
2350,2350,Starter,999,2025-09-23,0
2351,2351,Starter,999,2025-08-26,1
2352,2352,Starter,999,2025-10-19,0
2353,2353,Professional,2999,2025-12-03,0
2354,2354,Starter,999,2025-05-16,1
2355,2355,Starter,999,2025-12-10,1
2356,2356,Starter,999,2026-05-13,1
2357,2357,Professional,2999,2026-06-08,0
2358,2358,Starter,999,2024-09-12,0
2359,2359,Starter,999,2025-11-07,0
2360,2360,Starter,999,2026-04-01,0
2361,2361,Starter,999,2024-10-04,0
2362,2362,Professional,2999,2024-07-05,0
2363,2363,Starter,999,2024-06-23,0
2364,2364,Starter,999,2025-06-09,0
2365,2365,Professional,2999,2024-12-17,0
2366,2366,Starter,999,2025-12-26,0
2367,2367,Starter,999,2025-09-11,1
2368,2368,Starter,999,2025-03-31,1
2369,2369,Professional,2999,2025-11-03,0
2370,2370,Professional,2999,2024-12-21,0
2371,2371,Professional,2999,2024-11-26,0
2372,2372,Starter,999,2025-09-29,0
2373,2373,Professional,2999,2026-01-14,0
2374,2374,Professional,2999,2026-04-13,0
2375,2375,Starter,999,2026-05-21,0
2376,2376,Starter,999,2026-02-02,0
2377,2377,Professional,2999,2025-06-19,0
2378,2378,Starter,999,2025-08-21,0
2379,2379,Professional,2999,2024-07-18,0
2380,2380,Starter,999,2026-04-11,0
2381,2381,Professional,2999,2026-01-14,0
2382,2382,Professional,2999,2024-10-04,0
2383,2383,Professional,2999,2026-02-18,0
2384,2384,Professional,2999,2026-05-09,0
2385,2385,Starter,999,2025-08-28,0
2386,2386,Starter,999,2025-11-23,0
2387,2387,Starter,999,2026-06-01,0
2388,2388,Professional,2999,2026-04-19,0
2389,2389,Starter,999,2026-04-20,0
2390,2390,Starter,999,2024-07-24,0
2391,2391,Starter,999,2026-01-10,1
2392,2392,Starter,999,2025-08-21,0
2393,2393,Professional,2999,2024-12-08,0
2394,2394,Starter,999,2024-11-11,0
2395,2395,Professional,2999,2026-02-06,0
2396,2396,Professional,2999,2024-08-09,0
2397,2397,Starter,999,2025-12-06,0
2398,2398,Professional,2999,2024-08-26,0
2399,2399,Starter,999,2024-09-12,0
2400,2400,Starter,999,2025-05-15,1
2401,2401,Professional,2999,2025-04-07,0
2402,2402,Starter,999,2025-02-08,0
2403,2403,Professional,2999,2025-07-09,0
2404,2404,Starter,999,2025-10-07,1
2405,2405,Enterprise,9999,2025-10-06,0
2406,2406,Enterprise,9999,2025-01-11,0
2407,2407,Professional,2999,2025-10-22,0
2408,2408,Professional,2999,2024-10-26,0
2409,2409,Starter,999,2026-03-14,1
2410,2410,Professional,2999,2025-08-09,0
2411,2411,Starter,999,2026-03-31,0
2412,2412,Starter,999,2024-10-25,0
2413,2413,Professional,2999,2024-11-02,0
2414,2414,Enterprise,9999,2024-10-23,0
2415,2415,Professional,2999,2026-01-03,0
2416,2416,Professional,2999,2025-08-01,1
2417,2417,Starter,999,2025-10-03,1
2418,2418,Starter,999,2025-05-09,0
2419,2419,Starter,999,2026-04-11,0
2420,2420,Starter,999,2025-08-19,1
2421,2421,Starter,999,2024-09-17,1
2422,2422,Starter,999,2025-10-03,0
2423,2423,Starter,999,2025-03-03,1
2424,2424,Enterprise,9999,2024-06-29,0
2425,2425,Starter,999,2025-12-05,0
2426,2426,Professional,2999,2025-05-05,0
2427,2427,Professional,2999,2026-06-22,0
2428,2428,Professional,2999,2026-06-17,0
2429,2429,Professional,2999,2025-03-29,0
2430,2430,Professional,2999,2024-07-31,0
2431,2431,Starter,999,2024-08-30,0
2432,2432,Starter,999,2026-01-25,1
