user_id,signup_date,country,industry,company_size
1723,2025-10-04,Guadeloupe,Technology,Medium
1724,2025-08-10,Czech Republic,Retail,Small
1725,2025-09-18,Nepal,Technology,Small
1726,2024-10-11,Northern Mariana Islands,Technology,Medium
1727,2025-10-22,Congo,Technology,Medium
1728,2026-04-18,Germany,Finance,Medium
1729,2026-01-23,Gambia,Technology,Medium
1730,2025-07-26,Guinea-Bissau,Finance,Small
1731,2025-11-21,Korea,Technology,Large
1732,2024-06-20,Bermuda,Retail,Small
1733,2025-03-11,Israel,Finance,Medium
1734,2024-10-23,Panama,Healthcare,Small
1735,2024-02-28,Afghanistan,Finance,Medium
1736,2025-05-06,Marshall Islands,Retail,Small
1737,2024-05-12,Nauru,Healthcare,Medium
1738,2025-08-08,Paraguay,Technology,Medium
1739,2024-05-22,Turkey,Retail,Medium
1740,2025-09-17,Armenia,Retail,Large
1741,2023-11-20,Uganda,Retail,Large
1742,2024-05-17,Slovakia (Slovak Republic),Finance,Medium
1743,2026-03-19,Heard Island and McDonald Islands,Finance,Large
1744,2025-08-14,Iran,Healthcare,Medium
1745,2025-02-23,Tunisia,Education,Small
1746,2024-01-28,Andorra,Retail,Small
1747,2024-10-31,Egypt,Technology,Small
1748,2025-08-31,Colombia,Retail,Small
1749,2024-03-21,United Arab Emirates,Technology,Medium
1750,2024-05-21,Faroe Islands,Healthcare,Large
1751,2025-08-14,Turks and Caicos Islands,Education,Medium
1752,2026-05-09,Bulgaria,Technology,Small
1753,2026-04-19,Anguilla,Education,Small
1754,2025-03-05,Barbados,Education,Large
1755,2025-12-14,Guinea,Healthcare,Medium
1756,2026-03-27,Dominica,Technology,Large
1757,2024-09-09,Grenada,Healthcare,Large
1758,2024-07-23,Panama,Finance,Small
1759,2023-09-15,Chad,Technology,Medium
1760,2024-01-02,Cape Verde,Technology,Small
1761,2025-11-18,Liberia,Healthcare,Small
1762,2023-11-07,French Polynesia,Healthcare,Large
1763,2026-04-26,Micronesia,Finance,Medium
1764,2026-02-16,Zimbabwe,Education,Medium
1765,2024-11-25,Equatorial Guinea,Finance,Large
1766,2024-02-08,United Arab Emirates,Finance,Large
1767,2026-05-02,United States of America,Finance,Small
1768,2025-10-01,Netherlands Antilles,Finance,Large
1769,2025-06-15,Mozambique,Finance,Medium
1770,2026-06-17,Papua New Guinea,Education,Small
1771,2023-09-26,Bahamas,Healthcare,Small
1772,2025-06-20,Togo,Retail,Small
1773,2023-10-14,Congo,Healthcare,Medium
1774,2024-02-15,Namibia,Education,Large
1775,2023-10-25,Saudi Arabia,Finance,Medium
1776,2025-01-28,Liechtenstein,Technology,Small
1777,2023-12-10,Senegal,Technology,Small
1778,2024-01-08,Germany,Healthcare,Large
1779,2025-03-07,Sweden,Education,Small
1780,2024-01-30,Angola,Finance,Medium
1781,2026-01-01,Timor-Leste,Education,Small
1782,2023-09-21,French Guiana,Technology,Large
1783,2026-02-23,Greenland,Healthcare,Small
1784,2026-05-12,Bahrain,Technology,Large
1785,2024-11-16,Faroe Islands,Retail,Medium
1786,2024-05-10,Poland,Technology,Large
1787,2024-04-07,Portugal,Healthcare,Medium
1788,2023-10-08,Indonesia,Technology,Large
1789,2025-10-16,Turks and Caicos Islands,Finance,Small
1790,2023-07-18,Romania,Finance,Small
1791,2026-03-26,Tunisia,Technology,Small
1792,2024-10-15,Vietnam,Education,Medium
1793,2025-08-02,Belize,Healthcare,Large
1794,2024-07-31,Sierra Leone,Education,Small
1795,2024-11-13,Maldives,Healthcare,Small
1796,2024-07-24,Romania,Healthcare,Small
1797,2024-10-25,Ghana,Finance,Large
1798,2024-02-17,Congo,Finance,Large
1799,2025-11-24,France,Education,Small
1800,2024-05-28,North Macedonia,Education,Medium
1801,2025-04-25,Chad,Finance,Large
1802,2024-06-25,Guam,Retail,Medium
1803,2025-08-21,Wallis and Futuna,Finance,Large
1804,2023-12-11,Kiribati,Finance,Large
1805,2024-06-12,Qatar,Education,Medium
1806,2025-10-29,Poland,Healthcare,Small
1807,2024-09-02,Uganda,Technology,Small
1808,2025-03-12,Lithuania,Finance,Small
1809,2025-07-16,Pakistan,Retail,Small
1810,2026-03-25,Liechtenstein,Healthcare,Medium
1811,2025-01-05,Thailand,Finance,Medium
1812,2023-07-22,French Southern Territories,Healthcare,Small
1813,2024-03-31,Saint Vincent and the Grenadines,Education,Large
1814,2024-11-04,Tajikistan,Technology,Medium
1815,2023-07-06,Wallis and Futuna,Technology,Small
1816,2025-11-07,Swaziland,Retail,Small
1817,2025-09-11,Jordan,Technology,Small
1818,2024-05-11,Netherlands Antilles,Retail,Medium
1819,2024-02-13,Syrian Arab Republic,Technology,Large
1820,2024-03-25,Tuvalu,Education,Large
1821,2026-06-13,United Kingdom,Healthcare,Large
1822,2025-12-04,Fiji,Technology,Medium
1823,2026-03-08,Czech Republic,Education,Small
1824,2024-11-01,Seychelles,Healthcare,Small
1825,2024-09-18,Philippines,Technology,Small
1826,2026-05-18,Nepal,Finance,Medium
1827,2026-03-13,Ukraine,Education,Large
1828,2026-05-23,Heard Island and McDonald Islands,Finance,Large
1829,2024-05-08,Indonesia,Retail,Medium
1830,2024-11-19,Monaco,Education,Large
1831,2024-09-06,Chad,Education,Small
1832,2026-06-16,Guinea,Finance,Large
1833,2026-05-04,Jersey,Education,Large
1834,2025-11-26,Mali,Healthcare,Large
1835,2024-05-22,Cuba,Healthcare,Medium
1836,2025-10-07,Zambia,Finance,Large
1837,2024-12-08,Ecuador,Healthcare,Small
1838,2023-11-29,India,Technology,Medium
1839,2024-03-08,Russian Federation,Education,Medium
1840,2025-09-14,Norway,Retail,Small
1841,2023-10-23,Indonesia,Retail,Small
1842,2025-08-05,Malawi,Technology,Large
1843,2025-02-28,French Polynesia,Finance,Medium
1844,2024-02-19,Denmark,Retail,Medium
1845,2026-02-25,Kenya,Retail,Medium
1846,2024-03-12,Vietnam,Education,Small
1847,2026-05-21,Isle of Man,Education,Medium
1848,2026-05-21,Sri Lanka,Healthcare,Large
1849,2023-12-21,India,Technology,Medium
1850,2024-05-31,Eritrea,Technology,Small
1851,2023-11-22,China,Retail,Medium
1852,2024-07-21,Mozambique,Education,Large
1853,2024-11-23,Kyrgyz Republic,Education,Large
1854,2024-01-07,Hong Kong,Technology,Medium
1855,2025-02-18,Dominica,Retail,Medium
1856,2023-10-15,Malaysia,Healthcare,Large
1857,2025-09-25,Heard Island and McDonald Islands,Retail,Large
1858,2023-12-11,Bangladesh,Retail,Large
1859,2024-10-15,United States Minor Outlying Islands,Technology,Large
1860,2025-03-18,Falkland Islands (Malvinas),Finance,Small
1861,2024-07-05,Uganda,Retail,Large
1862,2023-09-03,French Guiana,Healthcare,Small
1863,2025-11-23,Pitcairn Islands,Finance,Large
1864,2025-06-15,Bahamas,Retail,Small
1865,2026-05-04,Bahrain,Healthcare,Large
1866,2025-04-01,Egypt,Healthcare,Large
1867,2025-11-06,Senegal,Retail,Medium
1868,2026-04-08,Jersey,Retail,Medium
1869,2024-06-27,Kiribati,Healthcare,Large
1870,2025-07-30,United Kingdom,Retail,Medium
1871,2025-06-20,Nicaragua,Retail,Medium
1872,2025-06-18,Iceland,Technology,Medium
1873,2026-04-28,Gambia,Finance,Small
1874,2025-11-02,Swaziland,Technology,Small
1875,2023-09-07,Bhutan,Retail,Medium
1876,2025-08-19,Saudi Arabia,Technology,Medium
1877,2023-07-30,Antigua and Barbuda,Healthcare,Small
1878,2024-11-16,Turkey,Finance,Large
1879,2026-04-03,Anguilla,Education,Large
1880,2024-04-21,Saint Kitts and Nevis,Education,Small
1881,2025-10-24,Fiji,Technology,Medium
1882,2025-11-05,Nepal,Retail,Large
1883,2024-06-10,Zimbabwe,Retail,Small
1884,2023-12-01,Portugal,Technology,Small
1885,2024-03-22,Mauritius,Finance,Medium
1886,2024-01-13,Ghana,Education,Large
1887,2025-12-01,Jersey,Finance,Medium
1888,2026-03-20,Spain,Healthcare,Small
1889,2023-09-26,United Kingdom,Education,Small
1890,2025-01-14,Bangladesh,Retail,Medium
1891,2025-04-27,Albania,Technology,Medium
1892,2024-06-24,Andorra,Education,Small
1893,2026-04-22,Cote d'Ivoire,Technology,Small
1894,2026-06-16,Congo,Retail,Medium
1895,2025-12-05,Thailand,Healthcare,Small
1896,2025-04-25,Turkmenistan,Technology,Small
1897,2024-05-28,Angola,Retail,Medium
1898,2025-09-24,Latvia,Technology,Small
1899,2026-04-21,United Kingdom,Retail,Small
1900,2024-07-18,Congo,Education,Small
1901,2025-04-12,Palau,Retail,Medium
1902,2025-05-29,Iraq,Technology,Medium
1903,2023-06-25,Wallis and Futuna,Healthcare,Large
1904,2026-01-13,Zambia,Retail,Large
1905,2026-01-29,Gabon,Technology,Large
1906,2025-03-04,Haiti,Healthcare,Small
1907,2023-08-06,Saint Lucia,Education,Medium
1908,2025-05-03,Singapore,Retail,Large
1909,2024-05-09,Nauru,Technology,Medium
1910,2025-10-14,Cape Verde,Healthcare,Small
1911,2025-02-26,United Arab Emirates,Finance,Small
1912,2025-01-03,Mozambique,Retail,Medium
1913,2026-04-24,American Samoa,Finance,Large
1914,2024-02-01,Nauru,Retail,Small
1915,2023-10-07,French Southern Territories,Education,Small
1916,2024-03-11,Palau,Technology,Large
1917,2025-04-16,Congo,Retail,Medium
1918,2026-01-31,Maldives,Retail,Small
1919,2025-04-25,Canada,Finance,Small
1920,2023-07-19,Italy,Finance,Small
1921,2023-10-16,Namibia,Healthcare,Large
1922,2026-01-03,Iran,Education,Medium
1923,2024-04-22,Puerto Rico,Retail,Large
1924,2024-07-16,Guyana,Retail,Large
1925,2025-12-27,Angola,Retail,Small
1926,2024-01-02,Brazil,Technology,Small
1927,2025-12-29,Mongolia,Healthcare,Medium
1928,2023-11-20,New Caledonia,Finance,Small
1929,2025-06-23,Nicaragua,Finance,Small
1930,2025-03-28,Saint Helena,Technology,Large
1931,2024-11-18,Bahrain,Education,Small
1932,2026-02-21,Equatorial Guinea,Finance,Large
1933,2024-01-16,Madagascar,Retail,Small
1934,2023-06-30,Mayotte,Healthcare,Medium
1935,2023-11-06,United States Minor Outlying Islands,Finance,Small
1936,2024-06-17,South Georgia and the South Sandwich Islands,Retail,Small
1937,2025-01-05,Cuba,Retail,Medium
1938,2024-02-29,Cote d'Ivoire,Finance,Small
1939,2024-11-16,Cook Islands,Education,Medium
1940,2026-04-09,Costa Rica,Healthcare,Large
1941,2024-08-09,Qatar,Healthcare,Small
1942,2025-08-31,Georgia,Technology,Small
1943,2023-11-11,Romania,Finance,Medium
1944,2023-12-09,Czech Republic,Healthcare,Medium
1945,2024-12-05,Puerto Rico,Healthcare,Small
1946,2024-05-22,Japan,Finance,Large
1947,2025-09-10,Saint Vincent and the Grenadines,Retail,Small
1948,2025-11-01,Panama,Finance,Small
1949,2024-07-19,United Kingdom,Retail,Medium
1950,2026-05-16,Lesotho,Technology,Medium
1951,2026-05-08,Monaco,Healthcare,Small
1952,2025-01-09,Venezuela,Healthcare,Small
1953,2026-01-18,Taiwan,Finance,Medium
1954,2025-04-25,Bahrain,Finance,Large
1955,2025-05-03,Korea,Finance,Large
1956,2025-05-31,Uzbekistan,Technology,Large
1957,2023-10-17,Guadeloupe,Technology,Medium
1958,2025-12-09,Belize,Technology,Medium
1959,2025-09-16,Israel,Healthcare,Small
1960,2024-05-19,Belgium,Retail,Medium
1961,2024-01-26,Guinea-Bissau,Retail,Small
1962,2025-05-22,Norfolk Island,Retail,Small
1963,2025-02-02,New Caledonia,Retail,Medium
1964,2024-01-01,Micronesia,Finance,Medium
1965,2026-06-19,Costa Rica,Education,Large
1966,2023-10-29,Honduras,Finance,Small
1967,2023-10-03,Malaysia,Finance,Small
1968,2026-04-20,Guadeloupe,Retail,Large
1969,2025-05-09,Sao Tome and Principe,Finance,Small
1970,2024-04-13,Mongolia,Finance,Medium
1971,2026-05-18,New Caledonia,Retail,Medium
1972,2026-01-01,Bahamas,Retail,Small
1973,2024-04-01,Mozambique,Healthcare,Large
1974,2024-01-18,Singapore,Finance,Large
1975,2025-09-12,Peru,Finance,Large
1976,2026-01-31,Senegal,Technology,Small
1977,2024-01-28,Eritrea,Education,Small
1978,2024-02-05,Yemen,Technology,Large
1979,2024-05-01,Germany,Technology,Medium
1980,2023-10-29,Mauritania,Retail,Medium
1981,2024-01-31,Jersey,Education,Large
1982,2026-03-12,Burkina Faso,Technology,Large
1983,2024-12-11,Zambia,Finance,Medium
1984,2023-07-18,Montenegro,Technology,Large
1985,2026-04-11,Kuwait,Technology,Small
1986,2023-09-06,Tajikistan,Finance,Small
1987,2024-07-02,Egypt,Technology,Small
1988,2024-08-19,Tunisia,Healthcare,Small
1989,2024-11-14,Ethiopia,Education,Small
1990,2025-11-27,Reunion,Technology,Medium
1991,2026-01-10,Spain,Finance,Small
1992,2025-04-21,Togo,Healthcare,Small
1993,2025-07-07,Iraq,Technology,Large
1994,2024-05-08,Cote d'Ivoire,Technology,Small
1995,2023-09-24,Indonesia,Retail,Medium
1996,2023-12-26,Vietnam,Education,Medium
1997,2026-03-19,Tuvalu,Technology,Medium
1998,2026-04-06,Lao People's Democratic Republic,Education,Small
1999,2024-05-23,Pakistan,Retail,Medium
2000,2025-10-22,Mauritius,Education,Medium
2001,2025-09-18,Seychelles,Healthcare,Small
2002,2023-08-22,Kenya,Technology,Small
2003,2024-08-03,British Indian Ocean Territory (Chagos Archipelago),Technology,Small
2004,2024-05-12,Western Sahara,Finance,Small
2005,2025-06-14,Kyrgyz Republic,Finance,Small
2006,2025-06-05,Mongolia,Healthcare,Large
2007,2025-07-15,Latvia,Finance,Large
2008,2024-09-17,Mauritius,Finance,Medium
2009,2024-02-25,Bermuda,Healthcare,Small
2010,2023-06-28,Moldova,Education,Large
2011,2024-07-04,Bulgaria,Healthcare,Medium
2012,2023-09-14,Mauritania,Retail,Medium
2013,2023-07-14,Maldives,Healthcare,Small
2014,2023-10-24,Cape Verde,Retail,Small
2015,2026-01-30,Vietnam,Finance,Small
2016,2024-11-02,Bouvet Island (Bouvetoya),Finance,Large
2017,2023-12-09,Guinea-Bissau,Education,Medium
2018,2025-10-07,Saint Vincent and the Grenadines,Healthcare,Medium
2019,2023-07-14,Congo,Education,Medium
2020,2024-02-06,Guatemala,Healthcare,Large
2021,2023-07-23,Algeria,Finance,Small
2022,2024-03-15,Honduras,Technology,Large
2023,2024-07-01,Reunion,Education,Large
2024,2025-07-01,Saint Lucia,Finance,Large
2025,2024-05-05,Montenegro,Technology,Medium
2026,2023-10-01,Wallis and Futuna,Healthcare,Large
2027,2026-05-26,Rwanda,Finance,Large
2028,2026-02-17,Lebanon,Education,Medium
2029,2025-06-27,Liechtenstein,Finance,Small
2030,2024-04-04,Japan,Healthcare,Large
2031,2025-02-23,Lebanon,Retail,Large
2032,2024-09-17,Tuvalu,Education,Large
2033,2024-11-20,Paraguay,Education,Medium
2034,2024-01-22,Ghana,Retail,Medium
2035,2024-11-03,Greenland,Education,Small
2036,2024-07-22,Honduras,Technology,Medium
2037,2024-07-23,Switzerland,Education,Medium
2038,2023-09-06,Timor-Leste,Finance,Medium
2039,2025-07-06,Haiti,Healthcare,Small
2040,2024-07-11,Albania,Healthcare,Small
2041,2025-08-22,Tanzania,Technology,Small
2042,2026-04-20,Senegal,Retail,Large
2043,2025-10-11,Solomon Islands,Finance,Large
2044,2024-02-19,Guam,Healthcare,Small
2045,2025-10-19,Saint Pierre and Miquelon,Healthcare,Large
2046,2023-11-14,Ukraine,Retail,Large
2047,2024-03-09,Mauritania,Education,Small
2048,2023-12-09,Saint Martin,Healthcare,Small
2049,2025-08-05,Cuba,Finance,Small
2050,2026-03-04,Lebanon,Finance,Large
2051,2024-09-23,Saint Vincent and the Grenadines,Finance,Medium
2052,2026-04-15,Burundi,Finance,Medium
2053,2024-06-08,Slovakia (Slovak Republic),Education,Large
2054,2025-02-11,Senegal,Healthcare,Small
2055,2024-01-21,Bolivia,Healthcare,Small
2056,2024-08-24,Cape Verde,Finance,Large
2057,2024-05-31,Haiti,Education,Medium
2058,2025-05-07,Tonga,Technology,Small
2059,2025-12-13,Nigeria,Retail,Medium
2060,2023-11-09,Antarctica (the territory South of 60 deg S),Education,Medium
2061,2025-10-13,Guinea-Bissau,Healthcare,Medium
2062,2025-08-12,Reunion,Technology,Small
2063,2025-07-10,Turkmenistan,Finance,Small
2064,2025-02-27,Tuvalu,Technology,Large
2065,2024-06-07,Slovakia (Slovak Republic),Retail,Medium
2066,2025-02-26,Serbia,Education,Large
2067,2023-10-24,Tajikistan,Education,Small
2068,2024-01-27,Czech Republic,Finance,Small
2069,2023-08-02,Pitcairn Islands,Finance,Small
2070,2024-06-03,Mauritius,Education,Medium
2071,2024-05-08,Cayman Islands,Education,Large
2072,2025-05-05,Anguilla,Finance,Large
2073,2023-11-16,Armenia,Retail,Medium
2074,2024-10-17,United Arab Emirates,Education,Medium
2075,2023-10-01,Christmas Island,Retail,Large
2076,2024-05-22,Fiji,Education,Large
2077,2025-11-06,Uganda,Technology,Small
2078,2024-01-26,Cayman Islands,Healthcare,Large
2079,2025-01-31,Norfolk Island,Retail,Small
2080,2025-10-08,Sri Lanka,Education,Small
2081,2025-01-21,Heard Island and McDonald Islands,Healthcare,Large
2082,2025-09-10,Christmas Island,Healthcare,Large
2083,2025-06-18,San Marino,Healthcare,Small
2084,2025-02-18,Lebanon,Finance,Large
2085,2026-01-09,Faroe Islands,Healthcare,Medium
2086,2023-10-13,Benin,Finance,Small
2087,2024-07-01,Dominica,Healthcare,Large
2088,2023-06-25,Angola,Technology,Large
2089,2023-11-05,Puerto Rico,Education,Small
2090,2024-10-24,Romania,Technology,Large
2091,2025-12-12,Brazil,Technology,Medium
2092,2024-08-17,Italy,Technology,Medium
2093,2025-12-25,Sweden,Retail,Small
2094,2025-07-15,Cyprus,Healthcare,Medium
2095,2023-11-26,New Caledonia,Healthcare,Large
2096,2024-01-05,Palestinian Territory,Healthcare,Small
2097,2024-12-19,El Salvador,Retail,Medium
2098,2023-10-07,Czech Republic,Education,Large
2099,2026-02-20,Uganda,Finance,Large
2100,2025-04-05,Equatorial Guinea,Technology,Large
2101,2024-03-14,Cook Islands,Education,Small
2102,2025-09-04,Martinique,Finance,Large
2103,2026-06-17,Micronesia,Retail,Medium
2104,2024-02-24,Iceland,Education,Medium
2105,2024-04-24,Chad,Retail,Large
2106,2025-10-31,Australia,Healthcare,Medium
2107,2025-04-30,Mayotte,Retail,Small
2108,2023-12-20,Guinea-Bissau,Education,Small
2109,2025-01-05,Italy,Technology,Large
2110,2024-12-28,Iraq,Healthcare,Medium
2111,2024-05-30,Guam,Technology,Small
2112,2024-03-30,Liechtenstein,Retail,Small
2113,2025-03-02,Uruguay,Finance,Small
2114,2024-01-21,Iceland,Finance,Small
2115,2024-04-03,Falkland Islands (Malvinas),Retail,Medium
2116,2023-06-28,Greece,Finance,Small
2117,2025-04-13,Thailand,Education,Small
2118,2023-10-04,Liechtenstein,Finance,Small
2119,2025-08-05,Saint Kitts and Nevis,Healthcare,Large
2120,2023-06-29,Jamaica,Healthcare,Medium
2121,2026-05-23,Marshall Islands,Education,Large
2122,2026-06-11,Fiji,Education,Small
2123,2023-08-31,Pakistan,Technology,Large
2124,2024-05-06,Mali,Finance,Small
2125,2025-04-06,Palestinian Territory,Healthcare,Medium
2126,2025-01-16,Benin,Finance,Small
2127,2024-04-13,United States Minor Outlying Islands,Education,Large
2128,2023-11-11,Singapore,Education,Medium
2129,2024-08-15,Iraq,Finance,Large
2130,2024-08-01,Saint Lucia,Finance,Medium
2131,2024-02-18,Bulgaria,Education,Small
2132,2023-08-04,Bouvet Island (Bouvetoya),Retail,Medium
2133,2023-12-22,Vietnam,Finance,Medium
2134,2023-07-24,Uganda,Healthcare,Medium
2135,2024-10-18,Saint Barthelemy,Technology,Small
2136,2024-07-28,Lebanon,Healthcare,Small
2137,2024-10-31,Greece,Retail,Large
2138,2025-08-24,Solomon Islands,Healthcare,Small
2139,2025-05-09,Brunei Darussalam,Healthcare,Large
2140,2024-01-26,Botswana,Finance,Medium
2141,2025-12-10,Togo,Education,Medium
2142,2024-11-30,United Arab Emirates,Healthcare,Medium
2143,2025-05-11,Vietnam,Technology,Medium
2144,2025-06-08,Palestinian Territory,Retail,Medium
2145,2024-07-03,Panama,Education,Large
2146,2025-05-03,Lesotho,Technology,Medium
2147,2025-01-20,Lithuania,Technology,Large
2148,2024-08-16,Micronesia,Technology,Medium
2149,2024-01-01,Armenia,Finance,Large
2150,2025-04-12,Venezuela,Finance,Large
2151,2025-02-11,Vanuatu,Technology,Large
2152,2025-11-12,Anguilla,Healthcare,Small
2153,2023-08-22,Liechtenstein,Finance,Small
2154,2025-10-04,Tonga,Healthcare,Medium
2155,2026-03-21,Aruba,Technology,Medium
2156,2026-01-13,Macao,Education,Large
2157,2025-02-11,Cook Islands,Education,Medium
2158,2024-08-06,Libyan Arab Jamahiriya,Education,Large
