ticket_id,user_id,ticket_text,created_date,resolved_date
1915,3924,Analytics report incorrect,2026-02-01,2026-02-08
1916,4770,Data sync problem,2026-03-02,2026-03-12
1917,1197,Analytics report incorrect,2026-03-28,2026-03-30
1918,2651,Application crashes frequently,2025-08-16,2025-08-20
1919,3115,Application crashes frequently,2026-03-20,2026-03-24
1920,1685,Data sync problem,2026-02-06,2026-02-14
1921,518,Feature request for automation,2025-12-25,2025-12-29
1922,1462,Application crashes frequently,2026-06-08,2026-06-15
1923,4135,Payment failed unexpectedly,2026-06-19,2026-06-20
1924,4011,Dashboard loads slowly,2025-10-19,2025-10-20
1925,1448,Need export functionality,2026-06-04,2026-06-10
1926,2023,Application crashes frequently,2025-12-06,2025-12-15
1927,1882,Need export functionality,2025-12-07,2025-12-17
1928,2146,Dashboard loads slowly,2026-01-05,2026-01-10
1929,3262,Data sync problem,2026-05-03,2026-05-04
1930,939,Need export functionality,2026-04-28,2026-05-07
1931,1161,Billing issue detected,2025-09-17,2025-09-18
1932,2393,Data sync problem,2025-11-07,2025-11-08
1933,3915,Need export functionality,2025-09-08,2025-09-10
1934,106,Analytics report incorrect,2026-04-07,2026-04-13
1935,4080,Integration not working,2025-10-23,2025-10-29
1936,4328,Integration not working,2026-06-06,2026-06-08
1937,1235,Billing issue detected,2026-02-10,2026-02-20
1938,3994,Payment failed unexpectedly,2026-06-17,2026-06-27
1939,2904,Integration not working,2025-08-01,2025-08-04
1940,1084,Need export functionality,2025-09-19,2025-09-20
1941,4696,Analytics report incorrect,2026-04-07,2026-04-13
1942,490,Data sync problem,2025-10-31,2025-11-09
1943,4415,Data sync problem,2025-12-11,2025-12-15
1944,3130,Billing issue detected,2025-07-02,2025-07-06
1945,3772,Payment failed unexpectedly,2026-04-15,2026-04-17
1946,302,Billing issue detected,2026-05-19,2026-05-21
1947,692,Integration not working,2025-09-10,2025-09-17
1948,1667,Integration not working,2025-06-30,2025-07-04
1949,4227,Analytics report incorrect,2025-09-26,2025-09-28
1950,3532,Application crashes frequently,2025-09-18,2025-09-27
1951,2291,Need export functionality,2026-01-20,2026-01-24
1952,1998,Need export functionality,2025-08-25,2025-08-29
1953,956,Payment failed unexpectedly,2025-11-14,2025-11-21
1954,1139,Unable to login,2026-03-21,2026-03-27
1955,1445,Integration not working,2025-11-17,2025-11-23
1956,1085,Application crashes frequently,2025-09-08,2025-09-13
1957,2736,Analytics report incorrect,2025-12-05,2025-12-09
1958,2035,Payment failed unexpectedly,2026-05-30,2026-06-01
1959,1678,Analytics report incorrect,2025-07-05,2025-07-13
1960,285,Need export functionality,2026-03-03,2026-03-07
1961,953,Feature request for automation,2025-10-05,2025-10-15
1962,119,Data sync problem,2026-03-23,2026-03-24
1963,3153,Data sync problem,2026-02-13,2026-02-18
1964,3003,Analytics report incorrect,2025-09-06,2025-09-13
1965,3146,Billing issue detected,2025-10-05,2025-10-13
1966,1398,Payment failed unexpectedly,2026-04-20,2026-04-27
1967,1104,Need export functionality,2025-07-06,2025-07-09
1968,2205,Application crashes frequently,2026-03-15,2026-03-25
1969,1342,Billing issue detected,2025-10-03,2025-10-08
1970,2669,Integration not working,2025-09-17,2025-09-24
1971,2593,Billing issue detected,2025-11-19,2025-11-20
1972,49,Payment failed unexpectedly,2025-06-27,2025-07-02
1973,570,Integration not working,2026-05-06,2026-05-10
1974,2224,Feature request for automation,2026-04-14,2026-04-19
1975,2450,Payment failed unexpectedly,2026-05-19,2026-05-29
1976,458,Analytics report incorrect,2026-02-27,2026-03-03
1977,4255,Data sync problem,2026-04-16,2026-04-19
1978,3714,Billing issue detected,2025-07-22,2025-07-23
1979,2249,Payment failed unexpectedly,2026-01-30,2026-02-04
1980,3544,Data sync problem,2026-03-10,2026-03-11
1981,512,Integration not working,2025-07-27,2025-08-05
1982,471,Integration not working,2026-02-19,2026-03-01
1983,33,Analytics report incorrect,2026-04-02,2026-04-10
1984,196,Application crashes frequently,2026-03-10,2026-03-17
1985,4935,Analytics report incorrect,2025-12-03,2025-12-04
1986,3191,Feature request for automation,2026-01-07,2026-01-08
1987,1997,Application crashes frequently,2026-05-23,2026-06-02
1988,2647,Billing issue detected,2026-04-19,2026-04-23
1989,1036,Need export functionality,2025-08-31,2025-09-01
1990,4056,Analytics report incorrect,2026-03-25,2026-04-02
1991,1552,Feature request for automation,2025-08-07,2025-08-12
1992,4998,Need export functionality,2026-05-03,2026-05-09
1993,4107,Need export functionality,2025-09-10,2025-09-14
1994,222,Need export functionality,2026-05-30,2026-06-08
1995,2053,Billing issue detected,2025-09-22,2025-10-02
1996,2569,Billing issue detected,2026-04-06,2026-04-13
1997,4139,Billing issue detected,2025-12-10,2025-12-20
1998,4442,Unable to login,2026-01-08,2026-01-15
1999,1352,Dashboard loads slowly,2025-11-02,2025-11-07
2000,3473,Unable to login,2025-11-11,2025-11-21
2001,931,Need export functionality,2026-04-28,2026-04-29
2002,1470,Need export functionality,2025-09-17,2025-09-22
2003,2265,Billing issue detected,2026-06-02,2026-06-11
2004,3052,Need export functionality,2026-06-21,2026-07-01
2005,3351,Data sync problem,2025-10-17,2025-10-22
2006,2712,Dashboard loads slowly,2025-08-17,2025-08-19
2007,768,Payment failed unexpectedly,2025-07-03,2025-07-10
2008,1257,Dashboard loads slowly,2025-09-17,2025-09-27
2009,4906,Payment failed unexpectedly,2025-07-03,2025-07-09
2010,3817,Dashboard loads slowly,2026-06-11,2026-06-20
2011,1531,Dashboard loads slowly,2025-11-28,2025-11-30
2012,4862,Data sync problem,2025-12-20,2025-12-24
2013,1253,Need export functionality,2026-05-16,2026-05-19
2014,1369,Unable to login,2025-08-20,2025-08-26
2015,4485,Data sync problem,2026-04-26,2026-04-30
2016,1989,Data sync problem,2026-01-19,2026-01-26
2017,2242,Dashboard loads slowly,2025-10-24,2025-10-27
2018,4819,Dashboard loads slowly,2025-10-18,2025-10-26
2019,3921,Feature request for automation,2026-02-19,2026-02-26
2020,3551,Unable to login,2025-08-14,2025-08-15
2021,173,Feature request for automation,2025-10-26,2025-10-30
2022,4862,Dashboard loads slowly,2025-07-17,2025-07-27
2023,968,Payment failed unexpectedly,2025-11-07,2025-11-16
2024,2195,Analytics report incorrect,2025-11-04,2025-11-12
2025,277,Data sync problem,2026-05-27,2026-05-28
2026,3829,Need export functionality,2026-02-02,2026-02-06
2027,1376,Payment failed unexpectedly,2026-04-24,2026-04-26
2028,4481,Integration not working,2026-04-20,2026-04-21
2029,57,Data sync problem,2025-07-17,2025-07-20
2030,951,Application crashes frequently,2026-02-21,2026-02-26
2031,2810,Analytics report incorrect,2026-02-04,2026-02-08
2032,1562,Dashboard loads slowly,2025-09-25,2025-09-27
2033,2000,Data sync problem,2025-12-02,2025-12-10
2034,1578,Data sync problem,2025-08-05,2025-08-11
2035,3442,Feature request for automation,2026-04-19,2026-04-25
2036,4294,Application crashes frequently,2026-05-28,2026-06-06
2037,3124,Integration not working,2026-02-06,2026-02-16
2038,1186,Feature request for automation,2026-02-20,2026-02-24
2039,3192,Unable to login,2026-05-21,2026-05-31
2040,2245,Billing issue detected,2026-02-07,2026-02-10
2041,4514,Billing issue detected,2026-04-01,2026-04-05
2042,3801,Dashboard loads slowly,2026-04-02,2026-04-12
2043,639,Application crashes frequently,2026-05-10,2026-05-11
2044,4833,Integration not working,2025-07-09,2025-07-19
2045,503,Application crashes frequently,2026-04-12,2026-04-15
2046,4945,Dashboard loads slowly,2026-06-16,2026-06-24
2047,4661,Analytics report incorrect,2026-02-11,2026-02-18
2048,860,Dashboard loads slowly,2025-09-21,2025-09-24
2049,2300,Unable to login,2025-09-02,2025-09-03
2050,1466,Unable to login,2026-04-04,2026-04-09
2051,822,Payment failed unexpectedly,2026-02-28,2026-03-06
2052,3388,Billing issue detected,2026-06-18,2026-06-26
2053,2730,Integration not working,2025-10-15,2025-10-16
2054,4522,Integration not working,2025-09-20,2025-09-22
2055,2418,Data sync problem,2026-04-19,2026-04-28
2056,3547,Billing issue detected,2025-11-06,2025-11-12
2057,1193,Need export functionality,2026-04-17,2026-04-23
2058,3745,Need export functionality,2025-12-20,2025-12-21
2059,2110,Integration not working,2025-11-11,2025-11-14
2060,2544,Billing issue detected,2026-05-12,2026-05-21
2061,84,Data sync problem,2026-05-27,2026-06-03
2062,3724,Application crashes frequently,2026-03-16,2026-03-25
2063,3461,Unable to login,2026-04-24,2026-04-27
2064,1130,Unable to login,2025-06-30,2025-07-09
2065,2037,Application crashes frequently,2026-02-10,2026-02-17
2066,3712,Feature request for automation,2026-05-07,2026-05-13
2067,2985,Need export functionality,2025-06-25,2025-07-01
2068,3663,Dashboard loads slowly,2025-12-11,2025-12-14
2069,3268,Payment failed unexpectedly,2026-04-21,2026-04-23
2070,1526,Unable to login,2026-04-29,2026-05-08
2071,4179,Data sync problem,2025-06-28,2025-07-05
2072,1771,Data sync problem,2026-04-28,2026-05-02
2073,2013,Dashboard loads slowly,2026-03-24,2026-03-26
2074,2121,Dashboard loads slowly,2025-09-10,2025-09-12
2075,2831,Dashboard loads slowly,2025-06-23,2025-06-27
2076,3018,Feature request for automation,2026-01-26,2026-02-01
2077,3478,Need export functionality,2025-09-15,2025-09-18
2078,376,Analytics report incorrect,2026-06-14,2026-06-22
2079,1527,Dashboard loads slowly,2026-05-16,2026-05-22
2080,4672,Need export functionality,2026-01-04,2026-01-05
2081,1245,Analytics report incorrect,2025-12-12,2025-12-15
2082,2743,Application crashes frequently,2026-04-09,2026-04-13
2083,562,Dashboard loads slowly,2025-07-26,2025-07-31
2084,2965,Analytics report incorrect,2026-03-31,2026-04-05
2085,2896,Integration not working,2026-01-14,2026-01-21
2086,3388,Feature request for automation,2026-04-06,2026-04-14
2087,1114,Application crashes frequently,2025-12-15,2025-12-18
2088,3208,Need export functionality,2026-02-07,2026-02-08
2089,1711,Application crashes frequently,2025-07-13,2025-07-14
2090,1133,Billing issue detected,2025-07-17,2025-07-24
2091,2104,Dashboard loads slowly,2026-01-18,2026-01-20
2092,306,Analytics report incorrect,2025-07-21,2025-07-29
2093,1631,Feature request for automation,2025-08-27,2025-09-05
2094,1563,Analytics report incorrect,2025-12-10,2025-12-19
2095,2305,Data sync problem,2026-01-02,2026-01-07
2096,4587,Billing issue detected,2025-08-16,2025-08-17
2097,3461,Unable to login,2026-03-26,2026-04-02
2098,1488,Analytics report incorrect,2026-02-20,2026-03-01
2099,417,Payment failed unexpectedly,2025-10-29,2025-11-08
2100,4509,Payment failed unexpectedly,2025-11-06,2025-11-16
2101,598,Payment failed unexpectedly,2025-09-02,2025-09-05
2102,3593,Feature request for automation,2026-02-26,2026-03-02
2103,2810,Analytics report incorrect,2025-12-18,2025-12-28
2104,2485,Integration not working,2025-10-28,2025-11-05
2105,166,Billing issue detected,2026-01-02,2026-01-11
2106,3621,Application crashes frequently,2025-11-25,2025-11-28
2107,4393,Payment failed unexpectedly,2025-09-03,2025-09-05
2108,2483,Dashboard loads slowly,2025-09-26,2025-09-29
2109,1451,Feature request for automation,2025-09-10,2025-09-13
2110,4360,Need export functionality,2025-08-17,2025-08-22
2111,3124,Application crashes frequently,2025-07-19,2025-07-21
2112,4505,Need export functionality,2026-03-13,2026-03-19
2113,2027,Payment failed unexpectedly,2025-11-19,2025-11-25
2114,1068,Integration not working,2025-09-12,2025-09-20
2115,4398,Unable to login,2026-03-18,2026-03-24
2116,3727,Application crashes frequently,2025-08-17,2025-08-25
2117,2720,Application crashes frequently,2025-12-02,2025-12-04
2118,2763,Payment failed unexpectedly,2026-04-30,2026-05-04
2119,894,Application crashes frequently,2025-10-05,2025-10-15
2120,4073,Feature request for automation,2025-08-20,2025-08-23
2121,3538,Billing issue detected,2026-03-29,2026-04-03
2122,3887,Feature request for automation,2025-11-15,2025-11-25
2123,1536,Billing issue detected,2025-11-18,2025-11-25
2124,3175,Dashboard loads slowly,2025-10-21,2025-10-22
2125,3886,Application crashes frequently,2025-10-11,2025-10-20
2126,4389,Analytics report incorrect,2025-11-15,2025-11-20
2127,1595,Billing issue detected,2026-06-10,2026-06-16
2128,600,Feature request for automation,2026-01-27,2026-01-28
2129,4528,Integration not working,2025-10-02,2025-10-06
2130,2561,Billing issue detected,2026-03-23,2026-03-28
2131,2892,Dashboard loads slowly,2026-04-22,2026-05-01
2132,3355,Integration not working,2026-05-25,2026-06-03
2133,4904,Feature request for automation,2026-04-05,2026-04-10
2134,2022,Data sync problem,2026-02-13,2026-02-15
2135,3691,Need export functionality,2025-07-26,2025-08-05
2136,4278,Feature request for automation,2025-08-18,2025-08-21
2137,1469,Unable to login,2025-08-12,2025-08-22
2138,4653,Application crashes frequently,2025-08-06,2025-08-12
2139,158,Need export functionality,2026-04-25,2026-05-03
2140,3058,Analytics report incorrect,2026-01-20,2026-01-30
2141,4852,Unable to login,2025-11-26,2025-12-06
2142,52,Dashboard loads slowly,2025-10-16,2025-10-18
2143,4801,Payment failed unexpectedly,2026-03-10,2026-03-14
2144,4585,Need export functionality,2025-08-02,2025-08-05
2145,4922,Analytics report incorrect,2026-04-10,2026-04-15
2146,1606,Billing issue detected,2026-04-25,2026-05-04
2147,4202,Dashboard loads slowly,2025-08-24,2025-08-30
2148,2251,Analytics report incorrect,2025-09-01,2025-09-11
2149,2403,Feature request for automation,2025-12-26,2025-12-30
2150,189,Feature request for automation,2026-04-05,2026-04-09
2151,1603,Payment failed unexpectedly,2026-05-03,2026-05-10
2152,3120,Dashboard loads slowly,2026-06-14,2026-06-18
2153,890,Need export functionality,2025-09-07,2025-09-08
2154,3099,Application crashes frequently,2025-09-01,2025-09-06
2155,4766,Feature request for automation,2025-10-19,2025-10-22
2156,1270,Payment failed unexpectedly,2026-02-13,2026-02-22
2157,3140,Payment failed unexpectedly,2026-04-27,2026-04-28
2158,4521,Need export functionality,2025-10-05,2025-10-09
2159,1383,Dashboard loads slowly,2025-09-08,2025-09-18
2160,1659,Application crashes frequently,2026-02-02,2026-02-10
2161,2928,Integration not working,2026-02-24,2026-03-02
2162,3784,Dashboard loads slowly,2025-11-13,2025-11-23
2163,4480,Payment failed unexpectedly,2026-04-07,2026-04-17
2164,476,Feature request for automation,2026-06-02,2026-06-05
2165,2596,Integration not working,2026-01-16,2026-01-17
2166,1459,Feature request for automation,2026-02-28,2026-03-07
2167,4766,Dashboard loads slowly,2025-10-05,2025-10-12
2168,8,Payment failed unexpectedly,2025-06-30,2025-07-03
2169,2514,Billing issue detected,2026-05-31,2026-06-03
2170,2040,Need export functionality,2025-10-15,2025-10-25
2171,3625,Unable to login,2025-08-13,2025-08-20
2172,2427,Data sync problem,2026-04-13,2026-04-18
2173,2749,Billing issue detected,2026-06-06,2026-06-08
2174,870,Integration not working,2025-07-11,2025-07-16
2175,4216,Billing issue detected,2026-02-04,2026-02-14
2176,1290,Dashboard loads slowly,2026-04-26,2026-05-02
2177,1931,Dashboard loads slowly,2026-05-03,2026-05-11
2178,1783,Unable to login,2025-12-23,2025-12-25
2179,3435,Unable to login,2026-02-26,2026-03-02
2180,3305,Application crashes frequently,2025-09-01,2025-09-11
2181,4232,Data sync problem,2025-07-05,2025-07-06
2182,2543,Integration not working,2025-10-20,2025-10-25
2183,782,Payment failed unexpectedly,2025-10-21,2025-10-28
2184,4914,Billing issue detected,2025-12-03,2025-12-11
2185,4433,Integration not working,2026-03-12,2026-03-22
2186,41,Need export functionality,2026-06-18,2026-06-19
2187,4755,Dashboard loads slowly,2025-11-08,2025-11-13
2188,3762,Billing issue detected,2025-09-12,2025-09-17
2189,1498,Need export functionality,2026-03-09,2026-03-17
2190,4803,Integration not working,2025-09-04,2025-09-05
2191,4909,Unable to login,2025-10-28,2025-10-30
2192,2198,Analytics report incorrect,2026-03-19,2026-03-20
2193,3089,Billing issue detected,2025-07-29,2025-08-08
2194,2596,Unable to login,2026-06-17,2026-06-18
2195,4165,Feature request for automation,2025-09-28,2025-10-04
2196,707,Integration not working,2026-01-17,2026-01-26
2197,905,Feature request for automation,2026-05-30,2026-05-31
2198,814,Analytics report incorrect,2026-02-17,2026-02-25
2199,3666,Billing issue detected,2025-12-09,2025-12-17
2200,2152,Data sync problem,2026-03-01,2026-03-02
