user_id,plan_type,monthly_revenue,churn_probability,risk_level,segment,recommendation
1131,Professional,2999,0.0,Low,At-Risk Users,No Action Needed
1132,Starter,999,0.4381666666666665,Low,At-Risk Users,No Action Needed
1133,Starter,999,0.0221904761904761,Low,Normal Users,No Action Needed
1134,Starter,999,0.7400515873015873,Medium,Normal Users,Email Engagement Campaign
1135,Starter,999,0.8389909812409811,High,Normal Users,Offer 20% Discount
1136,Starter,999,0.0,Low,At-Risk Users,No Action Needed
1137,Professional,2999,0.0633333333333333,Low,At-Risk Users,No Action Needed
1138,Starter,999,0.3376825396825396,Low,At-Risk Users,No Action Needed
1139,Starter,999,0.059,Low,At-Risk Users,No Action Needed
1140,Professional,2999,0.0245238095238095,Low,At-Risk Users,No Action Needed
1141,Starter,999,0.0457142857142857,Low,At-Risk Users,No Action Needed
1142,Professional,2999,0.07,Low,Normal Users,No Action Needed
1143,Professional,2999,0.5007128427128426,Medium,At-Risk Users,Provide Product Training
1144,Professional,2999,0.0,Low,Normal Users,No Action Needed
1145,Starter,999,0.0,Low,At-Risk Users,No Action Needed
1146,Enterprise,9999,0.0083333333333333,Low,Power Users,Upsell Enterprise Plan
1147,Starter,999,0.0,Low,At-Risk Users,No Action Needed
1148,Professional,2999,0.0161666666666666,Low,At-Risk Users,No Action Needed
1149,Starter,999,0.3123772893772893,Low,At-Risk Users,No Action Needed
1150,Starter,999,0.06,Low,Normal Users,No Action Needed
1151,Professional,2999,0.0,Low,At-Risk Users,No Action Needed
1152,Starter,999,0.0361666666666666,Low,At-Risk Users,No Action Needed
1153,Enterprise,9999,0.0116666666666666,Low,Power Users,Upsell Enterprise Plan
1154,Starter,999,0.9096666666666668,High,At-Risk Users,Offer 20% Discount
1155,Starter,999,0.61,Medium,Normal Users,Email Engagement Campaign
1156,Starter,999,0.3101904761904761,Low,At-Risk Users,No Action Needed
1157,Professional,2999,0.0,Low,At-Risk Users,No Action Needed
1158,Starter,999,0.0233333333333333,Low,At-Risk Users,No Action Needed
1159,Professional,2999,0.015,Low,Normal Users,No Action Needed
1160,Starter,999,0.7685660173160171,Medium,At-Risk Users,Provide Product Training
1161,Professional,2999,0.01,Low,Normal Users,No Action Needed
1162,Professional,2999,0.0,Low,At-Risk Users,No Action Needed
1163,Professional,2999,0.0,Low,At-Risk Users,No Action Needed
1164,Professional,2999,0.0213636363636363,Low,At-Risk Users,No Action Needed
1165,Enterprise,9999,0.0,Low,Power Users,Upsell Enterprise Plan
1166,Starter,999,0.3163333333333332,Low,Normal Users,No Action Needed
1167,Starter,999,0.4845912698412698,Low,Normal Users,No Action Needed
1168,Starter,999,0.4229693362193359,Low,At-Risk Users,No Action Needed
1169,Professional,2999,0.0,Low,At-Risk Users,No Action Needed
1170,Enterprise,9999,0.03,Low,Power Users,Upsell Enterprise Plan
1171,Starter,999,0.1872261904761904,Low,At-Risk Users,No Action Needed
1172,Starter,999,0.4876695526695525,Low,At-Risk Users,No Action Needed
1173,Professional,2999,0.0,Low,At-Risk Users,No Action Needed
1174,Starter,999,0.603968253968254,Medium,At-Risk Users,Provide Product Training
1175,Starter,999,0.3342142857142858,Low,Normal Users,No Action Needed
1176,Starter,999,0.1723333333333333,Low,At-Risk Users,No Action Needed
1177,Starter,999,0.76,Medium,At-Risk Users,Provide Product Training
1178,Starter,999,0.0072222222222222,Low,At-Risk Users,No Action Needed
1179,Professional,2999,0.4468986013986014,Low,Normal Users,No Action Needed
1180,Starter,999,0.4845912698412698,Low,Normal Users,No Action Needed
1181,Professional,2999,0.0,Low,At-Risk Users,No Action Needed
1182,Starter,999,0.75,Medium,Normal Users,Email Engagement Campaign
1183,Starter,999,0.57675,Medium,Normal Users,Email Engagement Campaign
1184,Starter,999,0.01,Low,Normal Users,No Action Needed
1185,Starter,999,0.3356666666666666,Low,Normal Users,No Action Needed
1186,Professional,2999,0.2246785714285714,Low,At-Risk Users,No Action Needed
1187,Professional,2999,0.0333333333333333,Low,Normal Users,No Action Needed
1188,Starter,999,0.6608333333333333,Medium,At-Risk Users,Provide Product Training
1189,Starter,999,0.033,Low,Normal Users,No Action Needed
1190,Enterprise,9999,0.0,Low,Power Users,Upsell Enterprise Plan
1191,Starter,999,0.4576190476190476,Low,At-Risk Users,No Action Needed
1192,Professional,2999,0.09,Low,Normal Users,No Action Needed
1193,Starter,999,0.512218253968254,Medium,Normal Users,Email Engagement Campaign
1194,Professional,2999,0.65,Medium,At-Risk Users,Provide Product Training
1195,Starter,999,0.3235526695526695,Low,At-Risk Users,No Action Needed
1196,Starter,999,0.5178333333333335,Medium,Normal Users,Email Engagement Campaign
1197,Starter,999,0.4845905483405481,Low,Normal Users,No Action Needed
1198,Professional,2999,0.2547380952380952,Low,Normal Users,No Action Needed
1199,Starter,999,0.06,Low,Normal Users,No Action Needed
1200,Professional,2999,0.03,Low,At-Risk Users,No Action Needed
1201,Starter,999,0.4181904761904761,Low,Normal Users,No Action Needed
1202,Professional,2999,0.5118333333333333,Medium,At-Risk Users,Provide Product Training
1203,Starter,999,0.02,Low,At-Risk Users,No Action Needed
1204,Starter,999,0.0,Low,At-Risk Users,No Action Needed
1205,Professional,2999,0.04,Low,Normal Users,No Action Needed
1206,Enterprise,9999,0.0,Low,Power Users,Upsell Enterprise Plan
1207,Starter,999,0.5235,Medium,At-Risk Users,Provide Product Training
1208,Starter,999,0.6425674603174604,Medium,At-Risk Users,Provide Product Training
1209,Professional,2999,0.24,Low,At-Risk Users,No Action Needed
1210,Enterprise,9999,0.71,Medium,Power Users,Email Engagement Campaign
1211,Starter,999,0.1297334054834054,Low,At-Risk Users,No Action Needed
1212,Starter,999,0.06,Low,At-Risk Users,No Action Needed
1213,Starter,999,0.4345,Low,At-Risk Users,No Action Needed
1214,Enterprise,9999,0.0135,Low,Power Users,Upsell Enterprise Plan
1215,Enterprise,9999,0.0,Low,Power Users,Upsell Enterprise Plan
1216,Starter,999,0.4229693362193359,Low,At-Risk Users,No Action Needed
1217,Starter,999,0.4375,Low,Normal Users,No Action Needed
1218,Professional,2999,0.0,Low,At-Risk Users,No Action Needed
1219,Starter,999,0.128588023088023,Low,At-Risk Users,No Action Needed
1220,Professional,2999,0.4842857142857142,Low,At-Risk Users,No Action Needed
1221,Enterprise,9999,0.0,Low,Power Users,Upsell Enterprise Plan
1222,Starter,999,0.4756150793650795,Low,At-Risk Users,No Action Needed
1223,Enterprise,9999,0.0,Low,Power Users,Upsell Enterprise Plan
1224,Enterprise,9999,0.0,Low,Power Users,Upsell Enterprise Plan
1225,Starter,999,0.4612460317460317,Low,At-Risk Users,No Action Needed
1226,Professional,2999,0.0,Low,At-Risk Users,No Action Needed
1227,Professional,2999,0.3372936507936507,Low,At-Risk Users,No Action Needed
1228,Starter,999,0.2109682539682539,Low,At-Risk Users,No Action Needed
1229,Starter,999,0.432,Low,Normal Users,No Action Needed
1230,Professional,2999,0.3492142857142857,Low,At-Risk Users,No Action Needed
1231,Professional,2999,0.02,Low,At-Risk Users,No Action Needed
1232,Starter,999,0.3671428571428571,Low,Normal Users,No Action Needed
1233,Enterprise,9999,0.0,Low,Power Users,Upsell Enterprise Plan
1234,Starter,999,0.4606428571428571,Low,At-Risk Users,No Action Needed
1235,Professional,2999,0.7,Medium,Normal Users,Email Engagement Campaign
1236,Starter,999,0.0721230158730158,Low,At-Risk Users,No Action Needed
1237,Starter,999,0.0436666666666666,Low,At-Risk Users,No Action Needed
1238,Starter,999,0.1733333333333333,Low,Normal Users,No Action Needed
1239,Starter,999,0.1704999999999999,Low,At-Risk Users,No Action Needed
1240,Starter,999,0.5628840048840048,Medium,At-Risk Users,Provide Product Training
1241,Starter,999,0.0121428571428571,Low,Normal Users,No Action Needed
1242,Starter,999,0.0376666666666666,Low,At-Risk Users,No Action Needed
1243,Starter,999,0.01,Low,At-Risk Users,No Action Needed
1244,Starter,999,0.0036363636363636,Low,At-Risk Users,No Action Needed
1245,Starter,999,0.2805079365079364,Low,Normal Users,No Action Needed
1246,Starter,999,0.4387803030303029,Low,Normal Users,No Action Needed
1247,Starter,999,0.0072222222222222,Low,At-Risk Users,No Action Needed
1248,Enterprise,9999,0.7366666666666667,Medium,Power Users,Email Engagement Campaign
1249,Starter,999,0.0,Low,Normal Users,No Action Needed
1250,Starter,999,0.2128896389558153,Low,At-Risk Users,No Action Needed
1251,Starter,999,0.03,Low,Normal Users,No Action Needed
1252,Professional,2999,0.5723174603174603,Medium,At-Risk Users,Provide Product Training
1253,Starter,999,0.1953722666222666,Low,At-Risk Users,No Action Needed
1254,Starter,999,0.3509440836940837,Low,At-Risk Users,No Action Needed
1255,Starter,999,0.0157857142857142,Low,At-Risk Users,No Action Needed
1256,Starter,999,0.02,Low,At-Risk Users,No Action Needed
1257,Professional,2999,0.006,Low,At-Risk Users,No Action Needed
1258,Starter,999,0.3347460317460317,Low,At-Risk Users,No Action Needed
1259,Starter,999,0.0,Low,At-Risk Users,No Action Needed
1260,Starter,999,0.4978480685980688,Low,At-Risk Users,No Action Needed
1261,Starter,999,0.3030092130092128,Low,Normal Users,No Action Needed
1262,Starter,999,0.4808333333333332,Low,At-Risk Users,No Action Needed
1263,Starter,999,0.482,Low,Normal Users,No Action Needed
1264,Starter,999,0.4161691919191919,Low,At-Risk Users,No Action Needed
1265,Starter,999,0.0025,Low,At-Risk Users,No Action Needed
1266,Starter,999,0.09,Low,Normal Users,No Action Needed
1267,Starter,999,0.1872261904761904,Low,At-Risk Users,No Action Needed
1268,Enterprise,9999,0.0,Low,Power Users,Upsell Enterprise Plan
1269,Professional,2999,0.0,Low,Normal Users,No Action Needed
1270,Professional,2999,0.5326666666666666,Medium,At-Risk Users,Provide Product Training
1271,Professional,2999,0.0,Low,Normal Users,No Action Needed
1272,Starter,999,0.1316939226718301,Low,At-Risk Users,No Action Needed
1273,Starter,999,0.2623066378066377,Low,Normal Users,No Action Needed
1274,Starter,999,0.4325119047619049,Low,At-Risk Users,No Action Needed
1275,Starter,999,0.5241666666666667,Medium,Normal Users,Email Engagement Campaign
1276,Starter,999,0.0666666666666666,Low,Normal Users,No Action Needed
1277,Professional,2999,0.4468986013986014,Low,Normal Users,No Action Needed
1278,Professional,2999,0.0066666666666666,Low,At-Risk Users,No Action Needed
1279,Starter,999,0.4869047619047618,Low,At-Risk Users,No Action Needed
1280,Professional,2999,0.0,Low,At-Risk Users,No Action Needed
1281,Professional,2999,0.0,Low,Normal Users,No Action Needed
1282,Starter,999,0.2193542568542567,Low,At-Risk Users,No Action Needed
1283,Starter,999,0.2304584859584859,Low,At-Risk Users,No Action Needed
1284,Starter,999,0.4781388888888889,Low,At-Risk Users,No Action Needed
1285,Starter,999,0.2427709235209235,Low,At-Risk Users,No Action Needed
1286,Enterprise,9999,0.015,Low,Power Users,Upsell Enterprise Plan
1287,Professional,2999,0.0,Low,At-Risk Users,No Action Needed
1288,Starter,999,0.027,Low,At-Risk Users,No Action Needed
1289,Starter,999,0.2776875901875901,Low,At-Risk Users,No Action Needed
1290,Professional,2999,0.1033333333333333,Low,Normal Users,No Action Needed
1291,Starter,999,0.2842817460317459,Low,At-Risk Users,No Action Needed
1292,Starter,999,0.3203571428571428,Low,At-Risk Users,No Action Needed
1293,Starter,999,0.0,Low,Normal Users,No Action Needed
1294,Professional,2999,0.035,Low,At-Risk Users,No Action Needed
1295,Professional,2999,0.0,Low,At-Risk Users,No Action Needed
1296,Starter,999,0.3521190476190475,Low,Normal Users,No Action Needed
1297,Starter,999,0.0,Low,Normal Users,No Action Needed
1298,Professional,2999,0.21,Low,Normal Users,No Action Needed
1299,Starter,999,0.3924007936507936,Low,At-Risk Users,No Action Needed
1300,Professional,2999,0.0433333333333333,Low,At-Risk Users,No Action Needed
1301,Professional,2999,0.0,Low,Normal Users,No Action Needed
1302,Starter,999,0.73,Medium,Normal Users,Email Engagement Campaign
1303,Starter,999,0.6678571428571428,Medium,Normal Users,Email Engagement Campaign
1304,Professional,2999,0.2754285714285713,Low,At-Risk Users,No Action Needed
1305,Starter,999,0.11,Low,At-Risk Users,No Action Needed
1306,Starter,999,0.2854166666666666,Low,At-Risk Users,No Action Needed
1307,Professional,2999,0.01,Low,Normal Users,No Action Needed
1308,Professional,2999,0.56,Medium,At-Risk Users,Provide Product Training
1309,Enterprise,9999,0.0166666666666666,Low,Power Users,Upsell Enterprise Plan
1310,Starter,999,0.2489285714285714,Low,At-Risk Users,No Action Needed
1311,Starter,999,0.2109682539682539,Low,At-Risk Users,No Action Needed
1312,Starter,999,0.0175,Low,Normal Users,No Action Needed
1313,Professional,2999,0.0,Low,At-Risk Users,No Action Needed
1314,Starter,999,0.0,Low,Normal Users,No Action Needed
1315,Starter,999,0.0,Low,Normal Users,No Action Needed
1316,Professional,2999,0.0825,Low,At-Risk Users,No Action Needed
1317,Starter,999,0.3347460317460317,Low,At-Risk Users,No Action Needed
1318,Starter,999,0.1762720057720057,Low,At-Risk Users,No Action Needed
1319,Professional,2999,0.0446666666666666,Low,Normal Users,No Action Needed
1320,Starter,999,0.0,Low,At-Risk Users,No Action Needed
1321,Professional,2999,0.0,Low,Normal Users,No Action Needed
1322,Starter,999,0.15,Low,At-Risk Users,No Action Needed
1323,Professional,2999,0.0,Low,At-Risk Users,No Action Needed
1324,Starter,999,0.18,Low,At-Risk Users,No Action Needed
1325,Starter,999,0.3329801587301586,Low,At-Risk Users,No Action Needed
1326,Professional,2999,0.2479844322344321,Low,At-Risk Users,No Action Needed
1327,Starter,999,0.2108333333333333,Low,At-Risk Users,No Action Needed
1328,Starter,999,0.01,Low,At-Risk Users,No Action Needed
1329,Starter,999,0.023,Low,Normal Users,No Action Needed
1330,Starter,999,0.4653333333333333,Low,At-Risk Users,No Action Needed
1331,Starter,999,0.2755992063492061,Low,At-Risk Users,No Action Needed
1332,Professional,2999,0.1041666666666666,Low,At-Risk Users,No Action Needed
1333,Starter,999,0.1316939226718301,Low,At-Risk Users,No Action Needed
1334,Starter,999,0.4103260905760907,Low,At-Risk Users,No Action Needed
1335,Professional,2999,0.03,Low,Normal Users,No Action Needed
1336,Starter,999,0.2133333333333333,Low,Normal Users,No Action Needed
1337,Starter,999,0.3195238095238095,Low,At-Risk Users,No Action Needed
1338,Starter,999,0.4278333333333332,Low,Normal Users,No Action Needed
1339,Starter,999,0.4038333333333333,Low,At-Risk Users,No Action Needed
1340,Professional,2999,0.5128333333333334,Medium,At-Risk Users,Provide Product Training
1341,Enterprise,9999,0.03,Low,Power Users,Upsell Enterprise Plan
1342,Starter,999,0.08,Low,Normal Users,No Action Needed
1343,Starter,999,0.4495515873015872,Low,At-Risk Users,No Action Needed
1344,Starter,999,0.4856904761904761,Low,At-Risk Users,No Action Needed
1345,Professional,2999,0.07,Low,At-Risk Users,No Action Needed
1346,Professional,2999,0.0,Low,At-Risk Users,No Action Needed
1347,Professional,2999,0.2804404761904761,Low,At-Risk Users,No Action Needed
1348,Enterprise,9999,0.02,Low,Power Users,Upsell Enterprise Plan
1349,Starter,999,0.6691428571428569,Medium,Normal Users,Email Engagement Campaign
1350,Enterprise,9999,0.0,Low,Power Users,Upsell Enterprise Plan
1351,Professional,2999,0.355190476190476,Low,At-Risk Users,No Action Needed
1352,Starter,999,0.3347460317460317,Low,At-Risk Users,No Action Needed
1353,Professional,2999,0.0,Low,At-Risk Users,No Action Needed
1354,Starter,999,0.3217936703819056,Low,At-Risk Users,No Action Needed
1355,Professional,2999,0.3492142857142857,Low,At-Risk Users,No Action Needed
1356,Starter,999,0.3217936703819056,Low,At-Risk Users,No Action Needed
1357,Starter,999,0.0,Low,At-Risk Users,No Action Needed
1358,Starter,999,0.0716666666666666,Low,At-Risk Users,No Action Needed
1359,Professional,2999,0.5062380952380953,Medium,At-Risk Users,Provide Product Training
1360,Enterprise,9999,0.01,Low,Power Users,Upsell Enterprise Plan
1361,Professional,2999,0.0,Low,At-Risk Users,No Action Needed
1362,Starter,999,0.0663333333333333,Low,At-Risk Users,No Action Needed
1363,Professional,2999,0.58,Medium,Normal Users,Email Engagement Campaign
1364,Starter,999,0.0,Low,At-Risk Users,No Action Needed
1365,Starter,999,0.05,Low,Normal Users,No Action Needed
1366,Professional,2999,0.0,Low,Normal Users,No Action Needed
1367,Starter,999,0.03,Low,Normal Users,No Action Needed
1368,Starter,999,0.84,High,Normal Users,Offer 20% Discount
1369,Starter,999,0.1826251803751803,Low,Normal Users,No Action Needed
1370,Starter,999,0.6825,Medium,At-Risk Users,Provide Product Training
1371,Starter,999,0.0,Low,Normal Users,No Action Needed
1372,Professional,2999,0.0086666666666666,Low,At-Risk Users,No Action Needed
