user_id,plan_type,monthly_revenue,total_usage,ticket_count,segment
1879,Professional,2999,67,1.0,At-Risk Users
1880,Starter,999,154,1.0,At-Risk Users
1881,Starter,999,233,1.0,At-Risk Users
1882,Starter,999,168,2.0,At-Risk Users
1883,Professional,2999,172,0.0,At-Risk Users
1884,Professional,2999,182,1.0,At-Risk Users
1885,Starter,999,258,4.0,Normal Users
1886,Starter,999,285,1.0,At-Risk Users
1887,Starter,999,174,2.0,At-Risk Users
1888,Starter,999,170,3.0,Normal Users
1889,Professional,2999,129,1.0,At-Risk Users
1890,Starter,999,114,1.0,At-Risk Users
1891,Starter,999,198,3.0,Normal Users
1892,Starter,999,99,4.0,Normal Users
1893,Enterprise,9999,113,3.0,Power Users
1894,Enterprise,9999,180,1.0,Power Users
1895,Enterprise,9999,61,1.0,Power Users
1896,Starter,999,203,2.0,At-Risk Users
1897,Starter,999,177,1.0,At-Risk Users
1898,Professional,2999,155,0.0,At-Risk Users
1899,Professional,2999,150,1.0,At-Risk Users
1900,Starter,999,236,0.0,At-Risk Users
1901,Starter,999,98,2.0,At-Risk Users
1902,Professional,2999,121,0.0,At-Risk Users
1903,Starter,999,99,1.0,At-Risk Users
1904,Starter,999,149,2.0,At-Risk Users
1905,Enterprise,9999,228,0.0,Power Users
1906,Starter,999,67,1.0,At-Risk Users
1907,Professional,2999,199,2.0,At-Risk Users
1908,Professional,2999,61,2.0,At-Risk Users
1909,Starter,999,157,4.0,Normal Users
1910,Starter,999,94,1.0,At-Risk Users
1911,Starter,999,177,2.0,At-Risk Users
1912,Starter,999,194,1.0,At-Risk Users
1913,Professional,2999,279,5.0,Normal Users
1914,Professional,2999,106,2.0,At-Risk Users
1915,Professional,2999,100,2.0,At-Risk Users
1916,Starter,999,164,3.0,Normal Users
1917,Starter,999,177,1.0,At-Risk Users
1918,Starter,999,116,3.0,Normal Users
1919,Starter,999,52,1.0,At-Risk Users
1920,Starter,999,223,0.0,At-Risk Users
1921,Starter,999,116,3.0,Normal Users
1922,Starter,999,97,0.0,At-Risk Users
1923,Professional,2999,161,1.0,At-Risk Users
1924,Starter,999,220,2.0,At-Risk Users
1925,Professional,2999,152,3.0,Normal Users
1926,Starter,999,256,1.0,At-Risk Users
1927,Professional,2999,150,0.0,At-Risk Users
1928,Starter,999,170,2.0,At-Risk Users
1929,Starter,999,133,1.0,At-Risk Users
1930,Enterprise,9999,170,2.0,Power Users
1931,Starter,999,262,4.0,Normal Users
1932,Starter,999,112,3.0,Normal Users
1933,Starter,999,286,2.0,At-Risk Users
1934,Starter,999,201,4.0,Normal Users
1935,Starter,999,196,0.0,At-Risk Users
1936,Starter,999,115,2.0,At-Risk Users
1937,Starter,999,138,2.0,At-Risk Users
1938,Starter,999,73,2.0,At-Risk Users
1939,Professional,2999,189,1.0,At-Risk Users
1940,Professional,2999,153,4.0,Normal Users
1941,Professional,2999,101,2.0,At-Risk Users
1942,Starter,999,209,1.0,At-Risk Users
1943,Professional,2999,129,2.0,At-Risk Users
1944,Starter,999,176,4.0,Normal Users
1945,Professional,2999,175,1.0,At-Risk Users
1946,Enterprise,9999,140,1.0,Power Users
1947,Starter,999,256,1.0,At-Risk Users
1948,Enterprise,9999,138,3.0,Power Users
1949,Starter,999,84,4.0,Normal Users
1950,Professional,2999,101,1.0,At-Risk Users
1951,Professional,2999,150,7.0,Normal Users
1952,Starter,999,223,2.0,At-Risk Users
1953,Starter,999,186,4.0,Normal Users
1954,Starter,999,86,1.0,At-Risk Users
1955,Professional,2999,91,3.0,Normal Users
1956,Starter,999,208,0.0,At-Risk Users
1957,Starter,999,138,1.0,At-Risk Users
1958,Starter,999,155,1.0,At-Risk Users
1959,Starter,999,164,3.0,Normal Users
1960,Professional,2999,118,0.0,At-Risk Users
1961,Professional,2999,133,3.0,Normal Users
1962,Starter,999,68,0.0,At-Risk Users
1963,Professional,2999,154,3.0,Normal Users
1964,Starter,999,214,3.0,Normal Users
1965,Enterprise,9999,176,2.0,Power Users
1966,Starter,999,171,2.0,At-Risk Users
1967,Starter,999,103,4.0,Normal Users
1968,Starter,999,86,1.0,At-Risk Users
1969,Starter,999,211,2.0,At-Risk Users
1970,Professional,2999,223,2.0,At-Risk Users
1971,Professional,2999,200,0.0,At-Risk Users
1972,Enterprise,9999,163,3.0,Power Users
1973,Starter,999,218,2.0,At-Risk Users
1974,Starter,999,155,0.0,At-Risk Users
1975,Starter,999,117,1.0,At-Risk Users
1976,Starter,999,110,2.0,At-Risk Users
1977,Starter,999,249,1.0,At-Risk Users
1978,Starter,999,76,0.0,At-Risk Users
1979,Starter,999,149,1.0,At-Risk Users
1980,Starter,999,156,3.0,Normal Users
1981,Starter,999,212,3.0,Normal Users
1982,Starter,999,69,3.0,Normal Users
1983,Starter,999,183,2.0,At-Risk Users
1984,Starter,999,123,1.0,At-Risk Users
1985,Starter,999,165,1.0,At-Risk Users
1986,Enterprise,9999,171,1.0,Power Users
1987,Starter,999,195,2.0,At-Risk Users
1988,Professional,2999,152,1.0,At-Risk Users
1989,Starter,999,323,5.0,Normal Users
1990,Professional,2999,270,4.0,Normal Users
1991,Starter,999,112,0.0,At-Risk Users
1992,Starter,999,134,5.0,Normal Users
1993,Enterprise,9999,99,2.0,Power Users
1994,Starter,999,123,3.0,Normal Users
1995,Starter,999,170,2.0,At-Risk Users
1996,Starter,999,140,2.0,At-Risk Users
1997,Starter,999,129,2.0,At-Risk Users
1998,Professional,2999,70,4.0,Normal Users
1999,Starter,999,139,0.0,At-Risk Users
2000,Starter,999,205,4.0,Normal Users
2001,Starter,999,217,0.0,At-Risk Users
2002,Starter,999,144,2.0,At-Risk Users
2003,Professional,2999,75,1.0,At-Risk Users
2004,Starter,999,230,3.0,Normal Users
2005,Starter,999,150,4.0,Normal Users
2006,Starter,999,183,2.0,At-Risk Users
2007,Starter,999,218,3.0,Normal Users
2008,Starter,999,179,1.0,At-Risk Users
2009,Starter,999,184,1.0,At-Risk Users
2010,Starter,999,160,4.0,Normal Users
2011,Starter,999,112,2.0,At-Risk Users
2012,Starter,999,152,2.0,At-Risk Users
2013,Professional,2999,158,4.0,Normal Users
2014,Starter,999,95,2.0,At-Risk Users
2015,Enterprise,9999,285,2.0,Power Users
2016,Starter,999,101,2.0,At-Risk Users
2017,Enterprise,9999,100,0.0,Power Users
2018,Professional,2999,211,2.0,At-Risk Users
2019,Professional,2999,133,5.0,Normal Users
2020,Starter,999,157,3.0,Normal Users
2021,Starter,999,195,2.0,At-Risk Users
2022,Professional,2999,122,4.0,Normal Users
2023,Starter,999,256,3.0,Normal Users
2024,Starter,999,111,1.0,At-Risk Users
2025,Starter,999,267,1.0,At-Risk Users
2026,Starter,999,293,0.0,At-Risk Users
2027,Starter,999,155,2.0,At-Risk Users
2028,Starter,999,134,4.0,Normal Users
2029,Starter,999,184,2.0,At-Risk Users
2030,Professional,2999,211,1.0,At-Risk Users
2031,Professional,2999,85,0.0,At-Risk Users
2032,Starter,999,104,2.0,At-Risk Users
2033,Enterprise,9999,171,5.0,Power Users
2034,Starter,999,116,2.0,At-Risk Users
2035,Starter,999,157,1.0,At-Risk Users
2036,Starter,999,123,6.0,Normal Users
2037,Professional,2999,155,4.0,Normal Users
2038,Professional,2999,216,4.0,Normal Users
2039,Starter,999,152,4.0,Normal Users
2040,Professional,2999,140,4.0,Normal Users
2041,Professional,2999,274,2.0,At-Risk Users
2042,Starter,999,205,2.0,At-Risk Users
2043,Starter,999,156,1.0,At-Risk Users
2044,Starter,999,178,1.0,At-Risk Users
2045,Starter,999,83,3.0,Normal Users
2046,Starter,999,167,3.0,Normal Users
2047,Enterprise,9999,85,2.0,Power Users
2048,Starter,999,130,0.0,At-Risk Users
2049,Professional,2999,193,3.0,Normal Users
2050,Starter,999,160,2.0,At-Risk Users
2051,Starter,999,174,2.0,At-Risk Users
2052,Starter,999,91,1.0,At-Risk Users
2053,Starter,999,327,5.0,Normal Users
2054,Starter,999,79,2.0,At-Risk Users
2055,Enterprise,9999,65,3.0,Power Users
2056,Professional,2999,82,2.0,At-Risk Users
2057,Starter,999,260,4.0,Normal Users
2058,Professional,2999,161,1.0,At-Risk Users
2059,Starter,999,143,4.0,Normal Users
2060,Starter,999,153,0.0,At-Risk Users
2061,Starter,999,154,0.0,At-Risk Users
2062,Starter,999,119,2.0,At-Risk Users
2063,Starter,999,214,1.0,At-Risk Users
2064,Starter,999,99,3.0,Normal Users
2065,Starter,999,195,1.0,At-Risk Users
2066,Professional,2999,58,4.0,Normal Users
2067,Enterprise,9999,139,2.0,Power Users
2068,Enterprise,9999,175,1.0,Power Users
2069,Starter,999,200,2.0,At-Risk Users
2070,Enterprise,9999,234,1.0,Power Users
2071,Professional,2999,256,4.0,Normal Users
2072,Starter,999,161,3.0,Normal Users
2073,Professional,2999,170,3.0,Normal Users
2074,Starter,999,178,2.0,At-Risk Users
2075,Starter,999,103,1.0,At-Risk Users
2076,Starter,999,81,0.0,At-Risk Users
2077,Professional,2999,130,0.0,At-Risk Users
2078,Starter,999,160,3.0,Normal Users
2079,Professional,2999,110,2.0,At-Risk Users
2080,Professional,2999,119,2.0,At-Risk Users
2081,Starter,999,201,0.0,At-Risk Users
2082,Starter,999,177,1.0,At-Risk Users
2083,Starter,999,212,3.0,Normal Users
2084,Professional,2999,171,4.0,Normal Users
2085,Professional,2999,218,3.0,Normal Users
2086,Starter,999,196,1.0,At-Risk Users
2087,Professional,2999,255,1.0,At-Risk Users
2088,Professional,2999,250,2.0,At-Risk Users
2089,Professional,2999,111,2.0,At-Risk Users
2090,Starter,999,202,2.0,At-Risk Users
2091,Starter,999,153,0.0,At-Risk Users
2092,Starter,999,225,2.0,At-Risk Users
2093,Starter,999,219,0.0,At-Risk Users
2094,Starter,999,120,2.0,At-Risk Users
2095,Starter,999,128,1.0,At-Risk Users
2096,Professional,2999,215,2.0,At-Risk Users
2097,Starter,999,74,0.0,At-Risk Users
2098,Starter,999,98,2.0,At-Risk Users
2099,Starter,999,119,1.0,At-Risk Users
2100,Starter,999,128,2.0,At-Risk Users
2101,Professional,2999,192,3.0,Normal Users
2102,Starter,999,157,1.0,At-Risk Users
2103,Professional,2999,172,0.0,At-Risk Users
2104,Starter,999,160,1.0,At-Risk Users
2105,Starter,999,244,1.0,At-Risk Users
2106,Starter,999,129,4.0,Normal Users
2107,Starter,999,148,3.0,Normal Users
2108,Starter,999,172,0.0,At-Risk Users
2109,Professional,2999,158,1.0,At-Risk Users
2110,Professional,2999,207,2.0,At-Risk Users
2111,Starter,999,109,0.0,At-Risk Users
2112,Professional,2999,83,2.0,At-Risk Users
2113,Professional,2999,108,5.0,Normal Users
2114,Starter,999,213,3.0,Normal Users
2115,Starter,999,127,0.0,At-Risk Users
2116,Starter,999,142,2.0,At-Risk Users
2117,Professional,2999,128,1.0,At-Risk Users
2118,Professional,2999,94,4.0,Normal Users
2119,Professional,2999,127,1.0,At-Risk Users
2120,Starter,999,82,3.0,Normal Users
2121,Professional,2999,130,3.0,Normal Users
2122,Starter,999,270,4.0,Normal Users
2123,Professional,2999,111,0.0,At-Risk Users
2124,Professional,2999,104,0.0,At-Risk Users
2125,Professional,2999,126,2.0,At-Risk Users
2126,Enterprise,9999,174,1.0,Power Users
2127,Starter,999,213,2.0,At-Risk Users
2128,Starter,999,173,4.0,Normal Users
2129,Enterprise,9999,197,1.0,Power Users
2130,Professional,2999,122,2.0,At-Risk Users
2131,Starter,999,172,2.0,At-Risk Users
2132,Professional,2999,176,3.0,Normal Users
2133,Enterprise,9999,195,5.0,Power Users
2134,Starter,999,247,3.0,Normal Users
2135,Professional,2999,134,2.0,At-Risk Users
2136,Starter,999,117,2.0,At-Risk Users
2137,Starter,999,108,3.0,Normal Users
2138,Enterprise,9999,174,1.0,Power Users
2139,Starter,999,115,2.0,At-Risk Users
2140,Starter,999,140,4.0,Normal Users
2141,Starter,999,117,0.0,At-Risk Users
2142,Starter,999,113,1.0,At-Risk Users
2143,Starter,999,85,2.0,At-Risk Users
2144,Starter,999,146,4.0,Normal Users
2145,Starter,999,257,1.0,At-Risk Users
2146,Starter,999,310,3.0,Normal Users
2147,Starter,999,157,1.0,At-Risk Users
2148,Starter,999,177,2.0,At-Risk Users
2149,Starter,999,155,0.0,At-Risk Users
2150,Starter,999,106,3.0,Normal Users
2151,Professional,2999,185,0.0,At-Risk Users
2152,Starter,999,115,2.0,At-Risk Users
2153,Starter,999,83,1.0,At-Risk Users
2154,Professional,2999,151,3.0,Normal Users
2155,Enterprise,9999,227,3.0,Power Users
2156,Starter,999,182,2.0,At-Risk Users
2157,Starter,999,167,3.0,Normal Users
2158,Starter,999,138,2.0,At-Risk Users
2159,Starter,999,158,3.0,Normal Users
2160,Starter,999,257,1.0,At-Risk Users
2161,Professional,2999,175,1.0,At-Risk Users
2162,Starter,999,160,1.0,At-Risk Users
2163,Starter,999,82,2.0,At-Risk Users
2164,Starter,999,126,0.0,At-Risk Users
2165,Starter,999,126,1.0,At-Risk Users
2166,Starter,999,166,2.0,At-Risk Users
2167,Starter,999,101,2.0,At-Risk Users
2168,Starter,999,105,1.0,At-Risk Users
2169,Starter,999,156,1.0,At-Risk Users
2170,Professional,2999,109,0.0,At-Risk Users
2171,Professional,2999,149,1.0,At-Risk Users
2172,Professional,2999,107,0.0,At-Risk Users
2173,Starter,999,156,2.0,At-Risk Users
2174,Professional,2999,111,3.0,Normal Users
2175,Starter,999,95,1.0,At-Risk Users
2176,Starter,999,156,2.0,At-Risk Users
2177,Professional,2999,170,2.0,At-Risk Users
2178,Professional,2999,148,1.0,At-Risk Users
2179,Starter,999,92,3.0,Normal Users
2180,Starter,999,144,3.0,Normal Users
2181,Starter,999,155,3.0,Normal Users
2182,Enterprise,9999,153,0.0,Power Users
2183,Enterprise,9999,150,1.0,Power Users
2184,Starter,999,127,2.0,At-Risk Users
2185,Starter,999,138,2.0,At-Risk Users
2186,Starter,999,167,3.0,Normal Users
2187,Starter,999,117,0.0,At-Risk Users
2188,Enterprise,9999,196,0.0,Power Users
2189,Professional,2999,156,0.0,At-Risk Users
2190,Professional,2999,128,2.0,At-Risk Users
2191,Starter,999,142,1.0,At-Risk Users
2192,Professional,2999,67,2.0,At-Risk Users
2193,Professional,2999,140,1.0,At-Risk Users
2194,Starter,999,191,0.0,At-Risk Users
2195,Starter,999,42,1.0,At-Risk Users
2196,Enterprise,9999,167,1.0,Power Users
2197,Starter,999,268,0.0,At-Risk Users
2198,Starter,999,239,4.0,Normal Users
2199,Starter,999,166,3.0,Normal Users
2200,Starter,999,88,2.0,At-Risk Users
2201,Professional,2999,178,3.0,Normal Users
2202,Professional,2999,109,1.0,At-Risk Users
2203,Starter,999,140,4.0,Normal Users
2204,Starter,999,157,1.0,At-Risk Users
2205,Professional,2999,154,6.0,Normal Users
2206,Enterprise,9999,201,2.0,Power Users
2207,Starter,999,172,1.0,At-Risk Users
2208,Enterprise,9999,184,2.0,Power Users
2209,Starter,999,125,0.0,At-Risk Users
2210,Professional,2999,184,1.0,At-Risk Users
2211,Enterprise,9999,201,4.0,Power Users
2212,Starter,999,209,1.0,At-Risk Users
2213,Professional,2999,223,0.0,At-Risk Users
2214,Professional,2999,82,3.0,Normal Users
2215,Starter,999,209,2.0,At-Risk Users
2216,Professional,2999,87,0.0,At-Risk Users
2217,Starter,999,117,2.0,At-Risk Users
2218,Starter,999,178,0.0,At-Risk Users
2219,Enterprise,9999,120,0.0,Power Users
2220,Starter,999,129,0.0,At-Risk Users
2221,Professional,2999,149,2.0,At-Risk Users
2222,Professional,2999,216,4.0,Normal Users
2223,Professional,2999,128,2.0,At-Risk Users
2224,Starter,999,146,3.0,Normal Users
2225,Professional,2999,152,1.0,At-Risk Users
2226,Professional,2999,53,1.0,At-Risk Users
2227,Professional,2999,166,2.0,At-Risk Users
2228,Starter,999,153,4.0,Normal Users
2229,Starter,999,167,2.0,At-Risk Users
2230,Starter,999,278,3.0,Normal Users
2231,Starter,999,142,2.0,At-Risk Users
2232,Professional,2999,209,0.0,At-Risk Users
2233,Professional,2999,94,5.0,Normal Users
2234,Starter,999,120,0.0,At-Risk Users
2235,Professional,2999,82,3.0,Normal Users
2236,Professional,2999,145,3.0,Normal Users
2237,Starter,999,178,6.0,Normal Users
2238,Starter,999,49,1.0,At-Risk Users
2239,Professional,2999,199,2.0,At-Risk Users
2240,Professional,2999,246,2.0,At-Risk Users
2241,Professional,2999,97,5.0,Normal Users
2242,Enterprise,9999,222,3.0,Power Users
2243,Starter,999,193,2.0,At-Risk Users
2244,Professional,2999,189,2.0,At-Risk Users
2245,Starter,999,65,4.0,Normal Users
2246,Starter,999,170,1.0,At-Risk Users
2247,Starter,999,78,3.0,Normal Users
2248,Starter,999,114,2.0,At-Risk Users
2249,Starter,999,127,4.0,Normal Users
2250,Professional,2999,227,1.0,At-Risk Users
2251,Starter,999,170,2.0,At-Risk Users
2252,Starter,999,137,1.0,At-Risk Users
2253,Starter,999,138,2.0,At-Risk Users
2254,Professional,2999,227,0.0,At-Risk Users
2255,Professional,2999,208,1.0,At-Risk Users
2256,Professional,2999,116,1.0,At-Risk Users
2257,Starter,999,126,2.0,At-Risk Users
2258,Starter,999,125,4.0,Normal Users
2259,Professional,2999,128,1.0,At-Risk Users
2260,Starter,999,104,2.0,At-Risk Users
2261,Starter,999,231,0.0,At-Risk Users
2262,Starter,999,79,0.0,At-Risk Users
2263,Professional,2999,130,3.0,Normal Users
2264,Starter,999,101,0.0,At-Risk Users
2265,Starter,999,241,2.0,At-Risk Users
2266,Starter,999,217,2.0,At-Risk Users
2267,Enterprise,9999,31,4.0,Power Users
2268,Starter,999,118,1.0,At-Risk Users
2269,Starter,999,226,2.0,At-Risk Users
2270,Starter,999,118,0.0,At-Risk Users
2271,Professional,2999,127,1.0,At-Risk Users
2272,Starter,999,173,2.0,At-Risk Users
2273,Starter,999,171,5.0,Normal Users
2274,Starter,999,144,2.0,At-Risk Users
2275,Professional,2999,138,2.0,At-Risk Users
2276,Professional,2999,163,3.0,Normal Users
2277,Professional,2999,74,0.0,At-Risk Users
2278,Starter,999,179,3.0,Normal Users
2279,Starter,999,138,3.0,Normal Users
2280,Starter,999,112,3.0,Normal Users
2281,Professional,2999,82,0.0,At-Risk Users
2282,Starter,999,169,3.0,Normal Users
2283,Starter,999,234,1.0,At-Risk Users
2284,Starter,999,151,5.0,Normal Users
2285,Starter,999,130,1.0,At-Risk Users
2286,Professional,2999,182,2.0,At-Risk Users
2287,Starter,999,152,0.0,At-Risk Users
2288,Enterprise,9999,240,2.0,Power Users
2289,Starter,999,123,1.0,At-Risk Users
2290,Starter,999,113,1.0,At-Risk Users
2291,Starter,999,49,4.0,Normal Users
2292,Starter,999,254,3.0,Normal Users
2293,Starter,999,213,2.0,At-Risk Users
2294,Starter,999,58,3.0,Normal Users
2295,Enterprise,9999,110,0.0,Power Users
2296,Professional,2999,118,1.0,At-Risk Users
2297,Starter,999,236,2.0,At-Risk Users
2298,Starter,999,123,1.0,At-Risk Users
2299,Professional,2999,182,1.0,At-Risk Users
2300,Starter,999,120,3.0,Normal Users
2301,Starter,999,195,3.0,Normal Users
2302,Starter,999,203,1.0,At-Risk Users
2303,Starter,999,262,4.0,Normal Users
2304,Starter,999,168,3.0,Normal Users
2305,Professional,2999,211,5.0,Normal Users
2306,Starter,999,35,1.0,At-Risk Users
2307,Starter,999,120,2.0,At-Risk Users
2308,Professional,2999,58,3.0,Normal Users
2309,Starter,999,117,1.0,At-Risk Users
2310,Enterprise,9999,100,1.0,Power Users
2311,Professional,2999,142,3.0,Normal Users
2312,Starter,999,224,1.0,At-Risk Users
2313,Starter,999,79,1.0,At-Risk Users
2314,Enterprise,9999,152,1.0,Power Users
2315,Enterprise,9999,158,0.0,Power Users
2316,Starter,999,234,5.0,Normal Users
2317,Starter,999,145,5.0,Normal Users
2318,Starter,999,212,0.0,At-Risk Users
2319,Starter,999,68,2.0,At-Risk Users
2320,Starter,999,196,0.0,At-Risk Users
2321,Starter,999,104,1.0,At-Risk Users
2322,Starter,999,28,0.0,At-Risk Users
2323,Professional,2999,215,0.0,At-Risk Users
2324,Professional,2999,355,2.0,At-Risk Users
2325,Enterprise,9999,182,0.0,Power Users
2326,Starter,999,178,3.0,Normal Users
2327,Starter,999,154,1.0,At-Risk Users
2328,Starter,999,148,3.0,Normal Users
2329,Starter,999,115,0.0,At-Risk Users
2330,Starter,999,119,1.0,At-Risk Users
2331,Enterprise,9999,181,1.0,Power Users
2332,Starter,999,108,1.0,At-Risk Users
2333,Starter,999,62,1.0,At-Risk Users
2334,Professional,2999,183,3.0,Normal Users
2335,Professional,2999,121,1.0,At-Risk Users
2336,Professional,2999,255,4.0,Normal Users
2337,Professional,2999,161,0.0,At-Risk Users
2338,Starter,999,230,0.0,At-Risk Users
2339,Starter,999,215,3.0,Normal Users
2340,Starter,999,139,1.0,At-Risk Users
2341,Professional,2999,72,2.0,At-Risk Users
2342,Professional,2999,191,1.0,At-Risk Users
2343,Professional,2999,150,2.0,At-Risk Users
2344,Starter,999,145,1.0,At-Risk Users
2345,Starter,999,115,0.0,At-Risk Users
2346,Starter,999,139,0.0,At-Risk Users
2347,Professional,2999,215,0.0,At-Risk Users
2348,Starter,999,100,0.0,At-Risk Users
